drawtime	alpharemove	copytime
5.425000	2.195000	0.757000
5.439000	2.409000	0.562000
5.257000	2.466000	0.757000
5.379000	2.200000	0.687000
4.706000	1.716000	0.793000
4.674000	2.176000	1.537000
4.177000	2.186000	0.762000
4.155000	2.167000	0.741000
4.462000	2.153000	0.820000
4.082000	1.741000	0.800000
4.116000	1.743000	1.123000
3.985000	2.143000	0.791000
4.896000	2.195000	0.859000
3.948000	2.174000	0.784000
3.887000	2.157000	0.778000
4.130000	2.183000	0.759000
4.689000	2.162000	0.756000
4.384000	2.136000	0.841000
3.993000	2.157000	0.761000
4.037000	2.174000	0.750000
4.383000	2.158000	0.762000
4.092000	2.167000	1.298000
4.573000	2.129000	0.828000
4.079000	2.134000	1.654000
4.387000	2.173000	0.876000
4.130000	2.176000	0.760000
4.261000	2.162000	0.777000
5.050000	2.135000	0.755000
4.704000	2.139000	0.878000
5.226000	2.167000	0.778000
5.406000	2.187000	0.860000
6.139000	2.202000	0.948000
5.890000	2.137000	0.877000
6.391000	2.162000	0.762000
5.984000	2.161000	0.862000
5.915000	2.168000	0.817000
6.766000	2.158000	0.751000
6.104980	2.147000	0.775000
6.952000	2.137000	0.874000
5.862000	2.237000	0.808000
6.467000	2.126000	0.869000
7.019000	2.125000	0.710000
6.322000	2.179000	0.880000
5.811000	2.141000	0.766000
6.626000	2.181000	1.085000
5.891000	2.137000	0.869000
6.770000	2.187000	0.877000
5.788000	2.132000	0.790000
5.949000	2.192000	0.843000
6.877000	2.143000	1.016000
5.846000	2.133000	0.715000
5.825000	2.158000	1.504000
6.087000	2.191000	0.765000
6.074000	2.198000	0.988000
6.612000	2.164000	0.750000
5.773000	2.174000	0.757000
5.662000	2.161000	0.781000
6.580000	2.176000	0.838000
5.764000	2.162000	0.755000
5.819000	2.163000	0.773000
6.614000	2.124000	0.788000
6.002000	2.166000	0.762000
6.326000	2.124000	0.990000
6.270000	2.127000	0.872000
6.375000	2.166000	0.807000
6.055000	2.139000	1.330000
6.627000	2.149000	0.960000
6.455000	2.164000	0.718000
6.171000	2.141000	0.793000
6.192000	2.237000	0.869000
6.420000	2.140000	0.823000
6.219000	2.164000	0.758000
6.016000	2.201000	1.284000
6.720000	2.131000	0.755000
6.394000	2.128000	1.073000
6.825000	2.152000	0.755000
6.119000	2.156000	0.765000
6.446000	2.132000	0.930000
6.795000	2.176000	0.696000
6.041000	2.128000	0.780000
6.316000	2.168000	0.991000
6.267000	2.138000	0.693000
6.465000	2.148000	0.653000
6.678000	2.174000	0.819000
6.233000	2.148000	1.588000
6.254000	2.201000	0.770000
6.644000	2.135000	0.901000
7.094000	2.121000	0.896000
6.468000	2.170000	0.857000
6.127000	2.137000	0.793000
6.903000	2.158000	0.875000
6.419000	2.172000	0.733000
6.244000	2.160000	1.481000
6.394000	2.168000	0.756000
6.147000	2.190000	0.755000
6.896000	2.146000	0.676000
6.853000	2.176000	1.023000
6.237000	2.178000	0.849000
7.322000	2.178000	1.156000
6.267000	2.161000	1.465000
6.442000	2.125000	0.926000
6.790000	2.174000	0.777000
6.866000	2.140000	1.221000
6.483000	2.172000	0.760000
6.519000	2.186000	0.952000
6.497000	2.176000	0.868000
6.146000	2.144000	0.811000
6.931000	2.164000	0.784000
6.445000	2.175000	0.755000
6.622000	2.141000	0.902000
6.808000	2.175000	0.789000
6.383000	2.164000	0.919000
7.050000	2.165000	0.852000
6.503000	2.173000	0.949000
6.422000	2.148000	0.602000
6.956000	2.166000	0.784000
7.154000	2.171000	0.839000
6.152000	2.170000	0.919000
6.867000	2.178000	0.767000
6.451000	2.187000	0.873000
6.310000	2.182000	0.770000
7.139000	2.192000	1.114000
5.572000	2.146000	0.742000
6.272000	2.195000	1.214000
6.665000	2.153000	0.758000
6.202000	2.260000	0.733000
6.205000	2.148000	1.015000
5.784000	2.161000	0.772000
6.825000	2.137000	0.955000
5.831000	2.157000	0.762000
5.821000	2.221000	1.367000
6.163000	2.186000	0.882000
5.833000	2.151000	0.884000
6.543000	2.161000	1.333000
5.876000	2.134000	0.789000
6.384000	2.139000	1.487000
6.475000	2.163000	1.167000
5.935000	2.127000	0.703000
5.948000	2.164000	1.340000
6.290000	2.162000	1.113000
5.951000	2.219000	0.789000
6.655000	2.201000	0.811000
6.000000	2.189000	0.912000
5.807000	2.202000	0.718000
6.763000	2.156000	0.819000
6.177000	2.180000	0.604000
6.627000	2.194000	0.761000
6.014000	2.170000	0.791000
5.865000	2.146000	0.968000
6.391000	2.196000	0.780000
5.949000	2.165000	0.750000
6.387000	2.199000	1.207000
5.784000	2.244000	1.087000
6.335000	2.162000	0.732000
6.077000	2.138000	0.749000
6.507000	2.179000	0.776000
6.906000	2.144000	0.868000
5.942000	2.184000	0.732000
5.841000	2.164000	1.566000
5.822000	2.176000	0.857000
5.898000	2.186000	0.738000
6.214000	0.929000	0.645000
5.750000	0.956000	0.491000
6.418000	2.242000	0.729000
6.227000	2.200000	0.757000
6.114000	2.167000	1.032000
5.567000	2.221000	0.730000
5.702000	2.183000	0.729000
5.449000	2.149000	0.745000
6.259000	2.141000	0.766000
6.071000	2.197000	0.824000
5.216000	2.156000	0.722000
4.926000	2.202000	0.749000
5.410000	2.164000	0.841000
5.269000	2.178000	0.728000
5.333000	2.174000	0.723000
5.367000	2.168000	0.723000
6.265000	2.154000	0.793000
5.942000	2.167000	0.915000
5.475000	2.156000	0.683000
5.391000	2.183000	0.740000
5.386000	2.178000	0.923000
5.813000	2.154000	0.905000
6.236000	2.135000	0.791000
5.445000	2.112000	0.755000
6.153000	2.103000	0.761000
5.504000	2.139000	0.850000
5.817000	2.140000	0.699000
5.485000	2.159000	1.471000
5.396000	2.175000	0.593000
5.613000	2.184000	0.783000
6.422000	2.148000	0.826000
5.414000	2.160000	0.725000
5.485000	2.183000	1.472000
5.944000	2.233000	0.795000
5.633000	2.160000	0.989000
5.525000	2.165000	1.452000
5.689000	2.152000	0.811000
5.516000	2.196000	0.808000
5.714000	2.154000	0.991000
4.528000	2.171000	1.397000
4.112000	2.188000	0.727000
4.223000	2.138000	0.779000
4.062000	2.137000	0.742000
5.254000	2.136000	1.039000
4.167000	2.150000	0.717000
4.183000	2.217000	0.729000
5.125000	2.142000	0.840000
4.174000	2.169000	0.750000
4.276000	2.156000	0.761000
4.155000	2.156000	0.877000
4.888000	2.164000	0.745000
4.107000	2.179000	0.679000
4.186000	2.147000	0.751000
4.533000	2.156000	1.129000
4.987000	2.158000	0.805000
4.335000	2.178000	0.746000
4.500000	2.129000	0.809000
5.212000	2.156000	0.945000
4.198000	2.159000	0.711000
4.630000	2.138000	0.825000
4.106000	2.187000	0.726000
4.464000	2.179000	0.733000
4.170000	2.146000	0.778000
3.806000	0.938000	0.564000
4.126000	0.989000	0.594000
4.163000	1.461000	0.602000
4.873000	2.217000	0.892000
4.990000	2.206000	0.886000
5.413000	2.192000	0.860000
5.667000	2.167000	0.794000
6.037000	2.197000	0.799000
5.570000	2.148000	0.880000
6.288000	2.201000	1.126000
5.627000	2.202000	0.821000
5.697000	2.196000	0.595000
5.431000	2.222000	0.857000
5.571000	2.195000	1.410000
5.869000	2.207000	0.900000
5.372000	2.194000	0.854000
5.414000	2.173000	0.871000
5.782000	2.160000	0.865000
5.928000	2.194000	0.771000
5.642000	2.169000	0.729000
6.362000	2.190000	1.281000
5.925000	2.153000	1.015000
6.242000	2.200000	0.833000
5.349000	2.197000	0.866000
5.425000	2.147000	0.939000
6.094971	2.131000	0.976000
6.083000	2.142000	0.788000
6.566000	2.198000	0.824000
5.817000	2.112000	0.888000
5.696000	2.129000	0.835000
6.856000	2.142000	0.853000
6.436000	2.157000	0.815000
7.077000	2.195000	0.872000
6.301000	2.185000	0.924000
6.335000	2.149000	0.898000
6.287000	2.144000	0.768000
6.095000	2.151000	0.758000
6.065000	2.173000	0.803000
6.533000	2.130000	0.932000
6.990000	2.151000	0.761000
5.941000	2.194000	0.963000
5.981000	2.154000	0.763000
6.771000	2.164000	1.005000
5.996000	2.145000	0.907000
6.099000	2.187000	0.594000
6.545000	2.222000	0.927000
6.115000	2.154000	0.896000
6.032000	2.155000	1.467000
6.172000	2.162000	1.256000
5.930000	2.127000	0.850000
6.598000	2.145000	0.937000
6.601000	2.122000	0.923000
6.901000	2.167000	0.873000
6.465000	2.197000	0.793000
6.052000	2.149000	0.821000
6.962000	2.115000	0.841000
6.111000	2.160000	0.859000
6.611000	2.146000	0.917000
6.610000	2.161000	0.777000
6.118000	2.132000	0.906000
6.586000	2.156000	0.908000
6.306000	2.155000	0.876000
6.845000	2.130000	0.890000
6.469000	2.152000	0.898000
6.915000	2.156000	1.221000
6.194000	2.130000	0.832000
6.531000	2.145000	1.073000
6.087000	2.170000	0.922000
6.086975	2.158000	0.944000
6.095000	2.164000	0.906000
6.746000	2.169000	0.781000
6.111000	2.183000	0.749000
6.161000	2.151000	0.735000
6.510000	2.140000	0.941000
5.910000	2.148000	0.869000
6.990000	2.187000	0.796000
5.841000	2.232000	0.803000
6.308000	2.298000	0.909000
6.589000	2.243000	0.774000
5.977000	2.429000	0.764000
6.776000	2.158000	0.728000
6.245000	2.121000	0.833000
6.735000	2.138000	0.834000
7.385000	2.230000	0.998000
6.333000	2.144000	0.749000
6.646000	2.135000	1.604000
7.154000	2.144000	0.961000
6.407000	2.241000	0.712000
7.267000	2.239000	0.873000
5.993000	2.431000	0.692000
6.477000	2.103000	1.173000
5.771000	2.140000	0.764000
5.681000	2.736000	0.776000
6.701000	2.248000	0.924000
5.717000	2.320000	0.771000
5.847000	2.319000	1.042000
5.868000	2.166000	0.928000
5.779000	2.126000	0.739000
5.649000	2.147000	1.548000
6.370000	2.144000	1.006000
5.643000	2.107000	0.732000
6.477000	2.508000	0.767000
5.808000	2.293000	0.769000
6.261000	2.142000	0.878000
5.986000	2.131000	0.783000
6.578000	2.338000	0.925000
6.443000	2.343000	0.867000
6.119000	2.423000	0.783000
6.034000	2.560000	0.749000
7.033000	2.450000	0.740000
6.139000	2.135000	0.737000
6.122000	2.143005	1.487000
6.515000	2.135000	1.062000
6.035000	2.544000	0.757000
6.805000	2.316000	1.198000
6.108000	2.167000	0.754000
6.159000	2.455000	0.802000
7.049000	2.108000	0.794000
6.147000	2.151000	0.754000
6.505000	2.240000	1.432000
6.053000	2.311000	0.818000
6.378000	2.121000	0.886000
5.875000	2.300000	1.391000
5.958000	2.478000	0.693000
5.731000	2.146000	1.121000
6.746000	2.149000	1.040000
6.319000	2.161000	0.789000
6.022000	2.200000	0.767000
6.710000	2.266000	0.806000
6.159000	2.428000	0.763000
6.709000	2.182000	0.620000
6.688000	2.459000	0.617000
6.004000	2.234000	0.902000
5.310000	2.322000	0.635000
5.617000	2.188000	0.895000
5.478000	2.144000	0.836000
4.783000	2.164000	1.490000
5.411000	2.515000	0.642000
5.226000	2.182000	0.920000
5.239000	2.148000	0.873000
5.267000	2.118000	0.570000
5.130000	2.455000	0.767000
5.971000	2.147000	0.901000
5.112000	2.169000	0.763000
4.423000	2.271000	1.200000
5.134000	2.153000	0.881000
5.416000	2.148000	0.760000
7.027000	2.454000	0.783000
6.106000	2.500000	0.776000
5.659000	2.244000	0.806000
6.537000	2.274000	0.971000
6.429000	2.143000	0.876000
6.517000	2.179000	0.785000
6.197000	2.400000	0.905000
5.795000	2.164000	0.913000
6.779000	2.211000	0.878000
6.404000	2.169000	0.630000
6.499000	2.144000	0.901000
5.998000	2.161000	0.805000
6.473000	2.218000	0.963000
6.121000	2.144000	0.948000
5.952000	2.186000	0.950000
5.824000	2.137000	0.784000
6.522000	2.115000	1.315000
5.738000	2.130000	0.914000
5.921000	2.165000	0.931000
6.919000	2.257000	0.878000
5.821000	2.458000	0.565000
5.693000	2.262000	1.229000
6.603000	2.129000	0.887000
5.933000	2.494000	0.878000
5.520000	2.115000	0.747000
5.849000	2.137000	1.697000
6.261000	2.458000	0.759000
5.751000	2.173000	0.985000
5.849000	2.128000	1.429000
6.529000	2.157000	0.857000
5.807000	2.258000	1.143000
6.375000	2.327000	0.768000
5.724000	2.165000	0.765000
5.658000	2.485000	0.768000
6.868000	2.388000	0.859000
6.026000	2.474000	0.732000
5.899000	2.351000	0.766000
5.938000	2.131000	1.162000
6.814000	2.148000	0.894000
6.615000	2.127000	0.784000
5.588000	2.394000	0.900000
6.394000	2.170000	0.753000
5.044000	2.305000	0.767000
5.147000	2.253000	0.752000
5.102000	2.159000	1.409000
5.693000	2.167000	0.775000
6.015000	2.136000	0.908000
6.129000	2.167000	1.522000
6.548000	2.378000	0.802000
5.960000	2.236000	0.748000
5.752000	2.184000	1.359985
6.144000	2.304000	0.772000
5.739000	2.128000	0.746000
6.053000	2.396000	0.801000
6.095000	2.439000	0.693000
5.970000	2.305000	0.798000
6.243000	2.154000	0.914000
6.311000	1.376000	0.727000
5.821000	2.257000	0.660000
5.731000	2.254000	0.844000
6.782000	2.127000	0.973000
7.079000	2.172000	0.845000
5.846000	2.261000	0.773000
5.793000	2.306000	0.826000
6.747000	2.139000	0.948000
6.102000	2.174000	0.761000
5.747000	2.324000	0.760000
5.649000	2.423000	0.767000
5.928000	2.249000	0.978000
5.538000	2.148000	0.795000
4.954000	2.468000	0.746000
4.993000	2.316000	0.975000
4.943000	2.157000	0.862000
4.856000	2.496000	0.913000
5.026000	2.180000	0.749000
6.012000	2.283000	0.751000
5.732000	2.136000	0.754000
6.282000	2.327000	1.031000
6.836000	2.142000	0.856000
5.716000	2.543000	0.790000
6.586000	2.330000	0.803000
6.003000	2.136000	0.770000
6.318000	2.756000	0.751000
7.294000	2.450000	0.760000
6.107000	2.132000	0.788000
6.141000	2.160000	1.477000
6.532000	2.140000	0.984000
5.801000	2.505000	0.951000
6.333000	2.352000	1.177000
5.586000	2.144000	0.763000
5.778000	2.152000	1.589000
6.534000	2.120000	0.898000
5.707000	2.268000	0.744000
5.856000	2.165000	0.852000
6.506000	2.456000	0.757000
6.226000	2.121000	0.887000
5.841000	2.161000	1.447000
6.031000	2.462000	0.756000
5.797000	2.157000	0.755000
6.601000	2.164000	0.826000
6.318000	2.142000	0.761000
5.804000	2.356000	0.808000
6.643000	2.464000	0.573000
6.073000	2.126000	0.800000
6.271000	2.132000	1.121000
6.222000	2.464000	0.756000
5.905000	2.163000	0.892000
6.010000	2.146000	0.661000
6.285000	2.158000	0.887000
5.898000	2.132000	1.521000
6.760000	2.176000	0.901000
5.849000	2.333000	0.756000
6.219000	2.461000	0.855000
6.477000	2.301000	0.911000
5.866000	2.467000	0.739000
5.937000	2.559000	0.745000
6.108000	2.396000	1.095000
5.830000	2.184000	0.767000
5.851000	2.174000	0.747000
6.138000	2.398000	1.033000
5.871000	2.221000	0.748000
5.839000	2.441000	0.741000
6.078000	2.149000	1.116000
6.702000	2.165000	0.853000
5.822000	2.153000	1.342000
5.814000	2.180000	1.721000
6.507000	2.157000	1.223000
5.824000	2.158000	0.729000
6.718000	2.433000	0.795000
5.841000	2.134000	0.700000
5.793000	2.466000	0.785000
6.920000	2.248000	0.896000
5.875000	2.248000	0.775000
5.818000	2.487976	0.899000
6.564000	2.427000	0.730000
6.316000	2.189000	0.868000
6.688000	2.275000	0.863000
5.857000	2.168000	0.901000
5.761000	2.149000	0.772000
6.756000	2.511000	0.742000
6.163000	2.265000	0.886000
5.907000	2.233000	0.675000
5.721000	1.061000	0.530000
5.727000	0.943000	0.745000
5.953000	0.925000	0.816000
5.968000	2.328000	1.043000
6.281000	2.135000	0.705000
5.904000	2.177000	0.621000
6.735000	2.152000	0.840000
6.187000	0.937000	0.606000
6.193000	2.164000	0.923000
5.830000	1.745000	0.724000
5.758000	1.702000	0.724000
6.885000	1.694000	0.784000
6.253000	1.883000	0.650000
5.871000	1.708000	0.766000
5.743000	1.860000	0.735000
6.692000	1.806000	0.790000
5.767000	1.718000	0.792000
5.710000	1.695000	1.383000
6.486000	2.235000	0.907000
6.001000	2.132000	0.640000
6.155000	2.127000	1.619000
6.926000	2.119000	0.754000
6.023000	1.850000	0.655000
7.416000	1.714000	0.712000
5.857000	2.126000	0.813000
6.769000	2.590000	0.865000
7.584000	2.130000	0.861000
6.604000	2.441000	0.804000
5.927000	2.275000	0.752000
6.170000	2.158000	0.897000
6.522000	2.151000	0.756000
5.826000	2.161000	0.811000
5.776000	2.142000	0.964000
6.382000	2.139000	0.776000
6.108000	1.761000	0.747000
7.059998	1.708000	1.077000
6.422000	1.704000	0.786000
5.814000	1.736000	0.819000
5.986000	1.745000	1.066000
7.059000	1.379000	0.813000
5.678000	1.054000	0.667000
6.039000	1.067000	0.672000
6.228000	2.466000	0.873000
6.449000	2.326000	0.820000
5.863000	2.140000	0.927000
6.181000	2.129000	1.438000
6.603000	2.160000	0.886000
6.237000	2.141000	1.011000
5.925000	2.229000	1.501000
5.885000	2.150000	0.944000
6.676000	1.510000	1.090000
6.237000	2.145000	0.863000
6.116000	2.120000	0.858000
6.387000	1.787000	0.840000
6.538000	2.285000	0.961000
6.157000	2.132000	0.900000
6.468000	2.225000	0.865000
7.414000	2.166000	0.933000
7.363000	2.257000	0.962000
5.907000	2.129000	1.389000
6.208000	2.135000	0.777000
6.364000	2.204000	0.877000
5.977000	2.148000	1.401000
5.955000	2.430000	0.952000
6.419000	1.379000	0.663000
6.082000	1.034000	2.000000
7.624000	1.092000	0.686000
5.758000	0.892000	0.423000
7.705000	2.211000	1.334000
6.437000	2.154000	0.910000
6.149000	2.191000	2.186000
6.781000	1.768000	0.687000
5.739000	1.964000	0.655000
10.425000	1.729000	0.672000
5.945000	1.403000	0.500000
6.752000	1.185000	0.539000
5.740000	0.972000	0.445000
5.655000	1.221000	0.680000
5.987000	1.948000	0.815000
6.213000	2.155000	0.898000
5.842000	2.159000	0.622000
6.491000	2.181000	1.057000
6.740000	2.149000	0.934000
5.883000	2.198000	0.979000
5.735000	2.197000	0.753000
5.763000	2.164000	0.844000
5.799000	2.189000	0.849000
6.013000	2.181000	0.745000
5.850000	2.163000	0.879000
5.806000	2.147000	0.906000
5.690000	2.149000	0.830000
6.746000	2.184000	0.876000
6.094000	2.256000	0.772000
5.890000	2.148000	1.428000
5.792000	2.162000	0.894000
5.778000	2.154000	0.870000
6.074000	2.141000	0.921000
5.814000	2.184000	0.927000
5.830000	2.171000	0.773000
6.078000	2.196000	0.865000
6.343000	2.168000	0.898000
6.858000	2.162000	0.816000
5.780000	2.150000	0.868000
5.713000	2.203000	0.917000
5.798000	2.184000	0.862000
6.175000	2.143000	0.806000
5.786000	2.157000	0.803000
5.764000	2.213000	0.875000
5.758000	2.158000	0.903000
6.035000	2.157000	0.883000
5.782000	2.176000	1.012000
5.825000	2.155000	0.749000
5.977000	2.186000	0.955000
5.796000	2.186000	0.848000
5.814000	2.203000	0.908000
5.682000	2.178000	0.870000
5.632000	2.164000	0.840000
6.003000	2.183000	0.849000
5.631000	2.175000	1.355000
5.352000	2.184000	0.852000
5.269000	2.190000	0.880000
5.315000	2.145000	0.795000
5.639000	2.189000	0.866000
5.429000	2.147000	0.863000
5.415000	2.146000	0.899000
5.335000	2.142000	0.860000
5.360000	2.169000	0.834000
5.391000	2.166000	0.785000
6.209000	2.142000	0.897000
5.392000	2.235000	0.861000
5.332000	2.185000	0.904000
5.359000	1.879000	0.782000
5.316000	1.884000	0.800000
5.350000	2.141000	0.887000
5.646000	2.141000	0.873000
5.358000	2.242000	0.854000
6.075000	2.142000	1.020000
5.314000	2.169000	0.909000
5.432000	2.163000	0.869000
5.840000	2.003000	0.884000
5.280000	1.410000	0.713000
5.211000	1.446000	0.600000
5.742000	1.636000	0.639000
6.102000	2.237000	0.722000
5.548000	2.231000	0.850000
5.374000	2.177000	0.699000
5.261000	2.244000	0.828000
5.476000	2.165000	0.844000
5.658000	2.166000	0.890000
5.345000	2.179000	0.800000
5.337000	2.212000	0.838000
5.462000	2.155000	0.803000
5.712000	2.295000	1.033000
6.702000	1.824000	0.665000
5.779000	1.406000	1.053000
6.050000	1.010000	0.767000
6.811000	2.231000	1.154000
5.706000	1.915000	0.973000
5.305000	0.998000	0.834000
6.404000	0.972000	0.979000
5.526000	2.252000	0.858000
6.232000	2.245000	0.929000
6.862000	2.211000	1.196000
5.859000	2.172000	0.899000
6.098000	2.185000	0.905000
6.857000	2.131000	0.854000
5.553000	1.088000	0.767000
5.354004	0.900000	0.499000
6.506000	0.880000	0.931000
5.301000	2.379000	1.042000
6.056000	2.346000	0.941000
5.365000	2.321000	0.800000
6.229000	2.158000	0.885000
6.229000	2.185000	1.044000
5.605000	2.327000	0.847000
5.721000	1.325000	7.170000
6.423000	0.932000	0.418000
5.564000	2.291000	0.759000
5.928000	2.171000	0.899000
6.446000	1.906000	0.959000
5.629000	1.880000	0.878000
5.695000	0.899000	0.605000
5.878000	0.950000	0.737000
5.253000	1.082000	0.587000
5.525000	1.107000	0.808000
6.314000	2.164000	0.903000
5.567000	2.126000	1.081000
7.000000	2.161000	1.000000
5.717000	2.173000	0.914000
5.759000	2.171000	2.060000
10.546000	1.384000	13.847000
5.358000	1.043000	0.669000
5.221000	1.135000	0.435000
6.133000	2.180000	0.548000
5.959000	2.198000	0.708000
5.653000	1.459000	0.690000
6.182000	0.929000	1.411000
5.277000	2.132000	0.919000
5.344000	2.166000	0.834000
5.778000	2.121000	0.634000
5.325000	2.146000	1.034000
5.349000	2.122000	0.759000
5.272000	2.120000	0.750000
5.244000	2.201000	0.808000
5.326000	2.123000	0.745000
5.258000	2.169000	0.734000
5.264000	2.132000	0.718000
6.061000	2.210000	0.778000
6.246000	2.200000	0.825000
5.453000	1.240000	0.937988
6.031000	0.881000	1.065000
5.925000	2.179000	0.812000
5.546000	2.342000	1.082000
5.281000	2.259000	0.732000
5.366000	2.184000	0.852000
5.312000	2.169000	0.776000
5.283000	2.132000	0.745000
5.558000	2.217000	0.855000
5.312000	2.174000	0.765000
5.282000	2.150000	0.923000
5.270000	2.169000	0.892000
6.136000	2.187000	0.813000
5.695000	2.173000	0.874000
5.231000	2.195000	1.005000
6.546000	1.454000	0.474000
5.920000	1.050000	0.913000
5.692000	0.931000	0.418000
5.203000	2.137000	0.681000
6.131000	2.253000	0.827000
5.215000	2.165000	0.777000
5.594000	2.179000	0.780000
5.310000	2.140000	0.793000
5.296000	2.180000	0.737000
5.221000	2.146000	0.775000
5.667000	2.157000	0.835000
5.266000	2.162000	0.753000
5.262000	2.152000	0.773000
5.250000	2.164000	0.767000
5.450000	2.174000	0.954000
5.336000	2.148000	0.756000
5.294000	2.164000	0.738000
5.226000	2.176000	0.749000
8.467000	2.230000	0.816000
5.658000	2.147000	0.758000
5.305000	2.173000	0.629000
5.246000	2.174000	0.739000
5.375000	2.138000	0.758000
5.511000	2.281000	0.983000
5.260010	2.185000	0.861000
5.288000	2.119000	0.888000
5.242000	2.140000	0.750000
5.302000	2.169000	0.764000
5.615000	2.179000	0.740000
6.423000	2.173000	1.012000
5.310000	2.160000	0.615000
5.594000	2.159000	0.924000
5.441000	2.130000	0.876000
5.313000	2.180000	0.805000
5.248000	2.156000	0.855000
5.209000	2.158000	0.844000
5.624000	2.156000	0.813000
5.243000	1.718000	0.718000
5.240000	1.752000	0.603000
5.334000	1.731000	1.028000
6.156000	1.720000	1.188000
5.234000	1.725000	0.652000
5.233000	2.013000	0.619000
5.372000	2.234000	1.032000
6.177000	2.177000	0.803000
5.592000	2.129000	1.021000
5.620000	1.722000	0.647000
5.514000	1.746000	0.622000
5.190000	2.143000	0.714000
5.276000	2.140000	0.769000
5.610000	2.155000	0.849000
5.257000	2.138000	0.742000
5.374000	2.164000	0.871000
5.280000	2.178000	0.739000
5.414000	2.198000	1.051000
5.379000	2.138000	0.865000
5.350000	2.181000	0.808000
5.307000	5.091000	0.659000
5.191000	2.226000	0.815000
5.516000	1.222000	0.783000
5.177000	1.032000	0.441000
6.129000	0.898000	0.485000
5.700000	0.921000	0.551000
5.551000	0.969000	0.563000
5.521000	1.338000	0.667000
5.770000	0.945000	0.578000
5.498000	1.058000	0.482000
5.437000	2.201000	0.742000
