recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
83.934998	0.225000	0.834000	1.551000	87.612999	11.413832	248.585403
95.167999	0.222000	1.066000	6.314000	109.653000	9.119678	207.453354
73.808998	0.654000	1.003000	0.806000	78.445999	12.747622	280.511902
80.397003	0.219000	0.974000	0.864000	86.473000	11.564303	250.758820
77.417000	0.231000	0.972000	1.202000	87.765999	11.393934	248.053116
93.436996	0.235000	1.023000	6.822000	104.508003	9.568645	220.649734
72.278999	0.232000	0.958000	0.826000	78.044998	12.813121	281.601379
98.846008	0.252000	1.005000	5.473000	107.481018	9.303968	210.093369
90.306999	1.961000	0.551000	1.299000	93.206001	10.728923	230.174957
99.700996	0.216000	0.829000	6.174000	108.444000	9.221350	207.509415
71.709000	0.526000	0.967000	1.095000	76.970001	12.992075	286.864471
82.111000	0.245000	0.983000	0.809000	86.010002	11.626554	256.107483
99.805000	0.207000	0.732000	6.194000	122.335999	8.174209	207.888031
61.866001	0.207000	0.839000	1.064000	66.125000	15.122873	336.935150
78.108002	0.236000	0.962000	0.799000	84.001999	11.904479	259.407532
95.586998	0.253000	0.893000	6.711000	106.600998	9.380775	214.263580
74.961998	0.195000	0.747000	1.499000	87.797997	11.389782	251.674927
94.193001	0.229000	0.964000	7.268000	111.167999	8.995395	207.316452
89.296021	0.835000	0.587000	6.633000	103.132996	9.696218	221.398911
79.240997	0.227000	0.955000	1.558000	84.844002	11.786337	258.782715
80.367996	0.228000	0.739000	5.787000	94.582001	10.572836	241.312698
77.488998	0.531000	0.945000	0.863000	81.677002	12.243348	267.893127
81.365997	0.546000	0.992000	0.809000	84.810997	11.790924	256.053741
96.620003	0.226000	0.808000	5.754000	105.709999	9.459843	214.349945
88.280998	0.208000	0.746000	1.526000	94.672997	10.562674	231.775192
81.517998	0.504000	0.944000	1.604000	86.143997	11.608470	254.817139
93.304001	0.218000	0.945000	1.603000	98.794998	10.121970	219.203583
79.237000	0.219000	1.019000	1.100000	84.456001	11.840485	257.519684
95.504028	0.457000	0.739000	6.318000	106.927979	9.352089	212.978378
78.942001	0.277000	0.849000	1.598000	83.537003	11.970743	263.538513
81.711998	0.220000	0.970000	0.826000	87.081001	11.483562	253.564545
81.036003	0.231000	1.281000	0.868000	86.544998	11.554683	255.290863
84.966003	0.202000	0.849000	1.067000	89.502998	11.172810	243.855408
79.353996	0.214000	0.959000	1.553000	84.860001	11.784115	258.347443
88.889000	0.208000	0.750000	6.072000	101.093002	9.891882	227.785538
73.500999	0.207000	0.949000	1.563000	79.300003	12.610340	279.434540
76.505997	0.206000	0.836000	0.778000	84.405998	11.847499	257.929688
81.153000	0.211000	0.951000	1.613000	87.309998	11.453442	251.400299
96.776001	0.477000	0.833000	6.076000	107.727997	9.282638	210.823837
90.177979	0.234000	0.973000	6.438000	101.651001	9.837582	226.694778
78.438004	0.234000	0.929000	0.825000	81.605003	12.254150	265.203552
83.001999	0.246000	1.192000	6.921000	93.408997	10.705606	250.658813
94.042000	0.296000	0.986000	6.178000	102.721001	9.735107	221.264236
74.982002	0.188000	0.710000	1.025000	78.200996	12.787560	277.861908
79.632004	0.201000	0.708000	1.467000	84.968002	11.769136	254.460693
94.774002	0.200000	0.846000	5.996000	105.165001	9.508867	216.946884
76.244003	0.180000	0.699000	1.482000	80.132004	12.479408	273.064850
78.829002	0.202000	0.724000	1.408000	84.397003	11.848762	258.344238
83.636002	0.195000	0.702000	5.855000	92.903999	10.763800	248.252090
89.517998	0.188000	0.697000	5.431000	100.848999	9.915814	225.636566
94.533997	0.200000	0.714000	6.134000	104.437988	9.575060	216.616028
91.829002	0.196000	0.700000	0.983000	95.736000	10.445392	226.533829
100.693001	0.201000	0.749000	6.139000	109.402000	9.140601	206.410507
80.184998	0.197000	0.704000	0.733000	83.530998	11.971603	259.358887
99.657997	0.189000	0.770000	5.851000	108.226997	9.239839	208.159332
80.952003	0.197000	0.700000	1.488000	85.647003	11.675832	256.547913
98.384003	0.198000	0.837000	6.183000	107.417000	9.309513	209.827591
76.841003	0.220000	0.945000	0.852000	80.841003	12.369960	270.998596
83.417999	0.204000	0.879000	1.104000	87.995003	11.364282	248.737473
79.898003	1.400000	0.954000	0.716000	84.661003	11.811813	255.889420
87.250000	0.205000	0.747000	1.532000	92.504997	10.810226	233.353210
84.362976	1.306000	0.734000	0.773000	88.494019	11.300199	246.270752
86.336998	0.388000	1.120000	0.754000	90.816002	11.011275	239.089584
82.389000	0.224000	0.991000	1.551000	87.787003	11.391208	248.231277
82.553001	0.237000	1.089000	7.562000	96.361000	10.377643	245.748367
76.327003	0.423000	1.311000	0.811000	80.862999	12.366595	271.548676
84.335999	0.234000	0.956000	1.087000	89.292999	11.199086	242.921249
82.536003	0.206000	0.726000	6.187000	92.072998	10.860948	251.659622
84.398003	0.206000	0.905000	0.855000	88.549004	11.293181	246.124619
103.433998	0.210000	1.080000	4.650000	111.997002	8.928810	199.235184
93.426003	0.211000	0.833000	0.760000	98.386002	10.164047	220.814209
86.915001	0.227000	0.972000	1.561000	91.320000	10.950503	238.383194
96.994003	0.212000	0.912000	7.014000	107.825989	9.274202	214.542892
78.578003	0.231000	1.389000	1.517000	85.505997	11.695086	260.397797
100.919998	0.223000	0.968000	6.586000	114.500000	8.733624	199.007660
77.392998	0.214000	0.749000	0.841000	82.245003	12.158793	265.563568
82.870003	0.240000	1.580000	6.636000	104.107002	9.605502	222.778503
82.171997	0.225000	0.980000	0.909000	87.129997	11.477103	250.256454
85.181999	1.394000	0.760000	0.810000	90.487999	11.051189	239.581284
100.342003	0.158000	0.989000	5.450000	109.164001	9.160529	206.966766
95.306999	0.378000	1.329000	6.420000	106.085999	9.426314	218.370224
94.210999	0.239000	0.877000	6.186000	102.813004	9.726397	220.659134
93.953003	0.194000	0.781000	1.495000	99.033997	10.097543	219.319504
82.132004	0.227000	1.030000	1.524000	87.294998	11.455410	249.710983
82.364998	0.215000	0.738000	0.812000	89.542999	11.167819	242.356262
85.186996	1.470000	0.974000	6.092000	95.037003	10.522218	244.462006
75.647003	0.251000	1.237000	0.795000	80.625999	12.402947	268.984314
80.771004	0.234000	0.958000	1.676000	88.004997	11.362991	248.148102
98.050003	0.205000	0.743000	0.836000	101.342003	9.867577	211.229721
79.213997	0.255000	1.011000	1.557000	87.406998	11.440732	253.449844
80.786003	0.202000	0.725000	1.519000	86.912003	11.505891	250.156830
96.355003	0.209000	0.961000	6.244000	106.742996	9.368296	213.526657
75.496002	0.237000	0.965000	1.555000	83.586975	11.963587	263.957886
97.070000	1.315000	0.917000	0.739000	101.127998	9.888458	211.445129
80.116997	0.162000	0.956000	1.094000	85.385002	11.711658	253.165192
28.500000	0.225000	0.715000	1.038000	31.879000	31.368612	726.431946
82.267998	1.740000	1.300000	0.620000	85.647003	11.675832	252.523911
52.764999	0.253000	0.743000	0.646000	56.553001	17.682528	391.629517
107.311996	1.693000	0.910000	0.725000	112.857002	8.860770	188.790573
102.105003	0.232000	0.734000	0.656000	105.819000	9.450099	201.074417
105.042999	1.249000	0.735000	0.708000	109.564003	9.127086	194.277359
117.272003	0.233000	0.735000	0.855000	120.779999	8.279516	176.000275
80.750000	0.252000	0.910000	0.954000	83.834000	11.928334	256.868927
94.389999	0.224000	0.832000	0.802000	97.949997	10.209291	218.810349
82.731995	0.536000	0.948000	0.805000	86.356995	11.579838	250.289627
81.433998	0.237000	0.843000	0.793000	85.114998	11.748811	252.348740
78.579002	0.244000	0.743000	0.965000	82.978996	12.051243	258.853760
98.231003	1.187000	0.736000	2.803000	103.689003	9.644224	209.921036
76.764999	0.241000	0.800000	0.764000	83.219002	12.016486	258.466614
103.266998	0.498000	1.028000	5.507000	112.310997	8.903848	198.809204
76.322998	0.227000	0.743000	0.791000	80.375999	12.441525	266.941315
80.366997	0.279000	0.828000	1.057000	84.075996	11.894001	258.773010
82.752998	0.255000	0.831000	0.796000	87.218002	11.465523	245.894058
96.429001	0.237000	0.721000	0.761000	99.220001	10.078613	215.083664
81.593002	0.256000	0.931000	6.289000	91.329002	10.949425	251.665771
75.398010	0.232000	0.829000	0.802000	78.810974	12.688588	274.579987
80.723999	0.274000	0.855000	0.799000	85.282997	11.725667	252.813293
82.733002	0.269000	0.756000	0.763000	85.943001	11.635619	250.338028
84.257004	0.246000	0.832000	0.942000	87.725998	11.399129	246.816010
82.960999	0.245000	0.866000	5.700000	91.057999	10.982012	251.086761
92.149002	0.263000	0.737000	5.602000	100.584999	9.941840	225.193024
79.551003	0.617000	0.751000	0.823000	83.400002	11.990407	257.449341
99.503998	0.284000	0.824000	5.888000	108.147003	9.246674	208.299423
88.485001	0.263000	0.743000	1.083000	93.095001	10.741715	232.195648
100.550003	0.426000	1.351000	5.975000	110.094002	9.083147	206.246277
79.757004	0.276000	0.909000	0.770000	83.162003	12.024722	260.577789
85.148010	0.258000	0.992000	0.856000	88.333008	11.320796	243.967316
82.223999	0.245000	0.872000	0.896000	86.377998	11.577023	249.777161
97.150002	0.241000	0.830000	5.619000	106.065002	9.428181	212.435074
78.900002	0.219000	0.701000	0.753000	81.774002	12.228826	264.213440
96.678001	0.482000	0.854000	5.940000	108.663002	9.202765	207.929733
78.167999	0.206000	0.898000	0.808000	81.518997	12.267079	265.074738
94.848999	0.989000	0.533000	0.731000	98.513000	10.150945	215.369598
83.808998	0.221000	0.835000	1.097000	88.192001	11.338897	244.681229
78.707001	0.230000	0.939000	0.843000	83.504997	11.975331	259.508179
96.760002	0.234000	0.981000	5.772000	106.792999	9.363910	211.184540
94.120972	0.496000	0.854000	3.339000	102.638000	9.742980	214.820770
85.551003	0.518000	0.993000	1.059000	90.531998	11.045818	239.503799
84.599998	0.227000	0.963000	1.142000	89.651001	11.154366	244.188507
98.067001	0.204000	0.712000	1.040000	103.196999	9.690205	208.069519
97.352997	0.197000	0.700000	5.926000	105.790001	9.452689	213.309204
91.101997	0.223000	0.947000	6.009000	101.904999	9.813062	224.666031
77.317001	0.303000	1.250000	0.868000	80.983002	12.348270	269.386169
79.960999	0.189000	0.707000	1.494000	86.313004	11.585740	253.239365
96.968002	0.226000	0.980000	6.248000	107.028000	9.343349	216.643173
74.908997	0.261000	0.949000	0.843000	78.959000	12.664801	277.419495
94.626999	0.218000	0.951000	1.576000	99.990997	10.000900	217.872330
97.208008	0.190000	0.719000	0.845000	101.726013	9.830327	213.092178
101.153000	0.473000	0.703000	5.747000	109.803001	9.107219	205.077484
78.439003	0.216000	0.702000	0.911000	81.291000	12.301485	266.129333
84.832001	0.236000	1.334000	1.574000	90.995003	10.989614	241.946198
85.481003	0.216000	0.827000	0.930000	89.730003	11.144545	243.491745
97.231003	0.225000	0.961000	6.312000	108.691002	9.200394	211.122192
73.556999	0.226000	1.073000	0.834000	79.052002	12.649901	277.951294
86.504997	0.257000	0.975000	1.109000	90.219002	11.084140	240.336594
78.192001	0.460000	0.706000	0.755000	83.387001	11.992277	258.915192
81.734001	1.321000	0.848000	5.721000	92.002998	10.869211	249.000320
82.525002	0.205000	0.748000	0.811000	87.335999	11.450032	247.863373
96.854004	0.467000	0.827000	6.299000	109.033997	9.171452	209.999725
89.925003	0.234000	1.061000	7.357000	102.737999	9.733497	227.868134
89.581001	0.222000	0.945000	0.841000	94.822998	10.545965	228.407761
79.883003	0.227000	0.992000	0.833000	85.926003	11.637920	253.583130
83.089996	0.224000	0.901000	1.582000	88.445000	11.306461	248.011581
97.184998	0.505000	0.990000	6.582000	109.419998	9.139097	209.342468
90.105003	0.231000	0.950000	7.436000	103.133003	9.696218	227.383377
76.547997	0.235000	0.943000	1.145000	80.595001	12.407718	270.991516
84.331001	0.213000	0.949000	0.866000	88.963997	11.240502	241.929291
79.925003	0.220000	0.830000	0.864000	85.572998	11.685929	256.586029
84.198975	0.223000	0.960000	0.866000	92.015015	10.867791	239.802917
80.757004	0.246000	0.952000	0.786000	84.632004	11.815861	258.006714
97.072998	0.210000	0.840000	1.512000	102.344002	9.770968	211.391220
81.760002	0.252000	0.984000	6.249000	90.608002	11.036552	254.335831
79.641998	0.221000	0.940000	0.839000	83.957001	11.910859	257.114166
85.471001	0.233000	0.839000	1.551000	91.903999	10.880919	238.921524
81.547997	0.289000	1.254000	1.608000	90.432999	11.057910	244.228775
99.030998	0.248000	1.245000	6.337000	108.851997	9.186786	210.157196
89.184998	0.222000	0.955000	1.607000	95.432999	10.478556	230.936279
80.000999	0.357000	1.373000	7.440000	91.276001	10.955782	259.810577
73.998001	0.199000	0.716000	1.504000	78.834999	12.684721	281.528748
98.770996	0.241000	1.247000	6.303000	108.797974	9.191348	209.471466
72.959999	0.225000	0.936000	1.681000	79.544998	12.571501	280.895691
79.617996	0.208000	0.945000	0.911000	84.280998	11.865070	258.824707
95.332001	0.497000	0.960000	5.729000	105.128998	9.512123	214.671722
75.536003	0.222000	1.037000	1.561000	82.205002	12.164710	265.958679
96.501999	0.223000	0.953000	6.233000	107.088997	9.338028	214.323380
89.885002	0.208000	0.958000	6.476000	101.116997	9.889534	228.987915
74.025002	0.204000	0.781000	0.823000	78.499001	12.739016	280.656158
90.727997	0.232000	0.973000	6.143000	101.739998	9.828976	225.263962
77.900002	0.226000	0.944000	0.847000	82.944000	12.056327	263.170593
101.807007	0.239000	1.022000	6.725000	112.405029	8.896399	203.757568
74.334999	0.214000	0.857000	1.550000	82.888000	12.064472	266.156677
80.999001	0.227000	0.940000	1.563000	85.182999	11.739431	255.187164
94.099998	0.212000	0.828000	2.970000	101.702003	9.832648	218.250702
95.136002	0.199000	0.861000	1.464000	98.757004	10.125864	218.588913
95.657997	0.208000	0.825000	5.244000	104.669998	9.553836	217.010452
91.135002	0.213000	1.003000	1.090000	96.058998	10.410269	226.806381
96.666000	0.459000	1.078000	6.126000	107.268997	9.322358	211.665268
74.852997	0.225000	1.012000	1.569000	80.015999	12.497500	274.703583
96.360001	0.253000	0.824000	6.057000	106.733002	9.369173	213.050568
92.350998	0.316000	0.950000	3.356000	98.199997	10.183300	224.330627
98.614990	0.466000	0.722000	0.787000	101.580994	9.844361	210.993271
87.263000	0.207000	0.710000	5.328000	95.279999	10.495382	236.972031
92.165001	0.227000	0.962000	1.593000	98.518997	10.150327	222.277008
82.399002	0.225000	0.953000	0.831000	86.505997	11.559893	250.943924
80.463997	0.460000	0.976000	6.123000	92.028999	10.866140	252.628479
79.502998	0.245000	0.824000	0.835000	82.627998	12.102435	261.619995
95.401001	0.443000	0.890000	3.455000	103.392998	9.671835	212.576645
77.575996	0.209000	0.832000	0.811000	82.950996	12.055310	261.662872
83.505997	0.216000	0.864000	1.543000	89.321999	11.195451	246.707336
80.226997	0.223000	0.958000	1.571000	84.946999	11.772046	257.827057
94.198997	0.242000	0.847000	6.135986	104.401978	9.578362	220.164795
89.556000	0.214000	0.978000	6.677000	99.285004	10.072015	231.371765
74.100998	0.214000	0.952000	1.548000	79.731003	12.542172	280.876648
95.999001	0.216000	0.702000	1.590000	100.224998	9.977551	216.663528
80.897003	0.218000	0.831000	1.020000	84.011002	11.903203	257.513275
80.078003	0.228000	0.895000	1.500000	87.528999	11.424785	251.226700
93.811996	0.235000	0.871000	5.368000	101.369003	9.864948	223.559097
90.660004	0.223000	0.957000	1.556000	96.383003	10.375274	226.813828
76.989998	0.220000	0.823000	1.072000	80.940002	12.354831	270.387268
97.589996	0.212000	0.837000	5.659000	106.678001	9.374004	212.535233
71.306999	0.480000	0.971000	1.519000	77.783997	12.856115	281.498169
79.270996	0.220000	1.009000	2.303000	84.093994	11.891456	262.082916
83.768997	0.221000	0.896000	0.779000	86.876999	11.510527	247.493561
81.165001	0.239000	1.529000	6.374000	102.477997	9.758192	227.246323
72.884003	0.227000	1.006000	0.814000	77.623001	12.882779	290.099213
82.309998	0.192000	0.710000	1.473000	87.379997	11.444266	251.671875
93.238998	0.220000	0.937000	5.956000	103.609001	9.651671	218.752640
71.004997	0.223000	0.950000	0.817000	75.658997	13.217198	290.615540
96.160004	0.228000	0.934000	6.263000	106.442001	9.394788	215.871826
82.021004	0.659000	1.342000	0.896000	90.031998	11.107162	241.366043
101.370003	0.220000	0.842000	1.512000	106.996002	9.346144	202.209717
94.866997	0.251000	0.979000	5.927000	103.727997	9.640599	219.103973
74.190002	0.216000	0.959000	1.251000	78.596985	12.723134	279.970306
88.564003	0.222000	0.845000	0.802000	95.027000	10.523325	228.465652
81.869003	0.221000	0.841000	0.793000	86.926003	11.504038	251.473480
87.068001	0.203000	0.757000	2.347000	91.964996	10.873702	239.062027
86.593002	0.217000	0.963000	1.583000	93.683998	10.674182	233.956131
99.823997	0.197000	0.726000	5.965000	109.712997	9.114691	205.847015
97.726997	0.397000	1.357000	6.586000	109.254997	9.152900	212.015869
77.703003	0.208000	1.263000	1.602000	83.538002	11.970600	266.841705
82.543999	0.224000	0.967000	1.572000	89.843002	11.130527	244.444702
82.857002	0.215000	0.898000	0.782000	87.233002	11.463552	246.636948
96.300003	0.448000	0.746000	0.777000	100.698997	9.930586	212.925873
104.703003	0.755000	1.342000	1.271000	111.539001	8.965474	194.757248
80.864998	0.202000	0.834000	1.609000	87.084000	11.483166	252.662354
96.579002	0.457000	0.974000	6.425000	109.084000	9.167247	208.836472
72.972000	0.235000	0.974000	1.557000	81.920998	12.206882	269.845398
85.880997	0.216000	0.909000	1.048000	90.185997	11.088196	239.484451
93.324997	0.442000	0.727000	5.354000	102.648003	9.742031	217.363052
82.172997	0.222000	0.861000	1.064000	86.721001	11.531232	249.287689
102.741997	0.219000	0.997000	1.533000	108.417999	9.223560	200.642487
97.414001	0.213000	0.825000	5.433000	106.242996	9.412385	211.883713
93.199997	0.690000	1.347000	4.395000	101.239998	9.877519	223.154922
95.030029	0.297000	0.921000	5.587000	103.994019	9.615937	219.009018
91.225998	0.225000	0.894000	0.804000	95.712997	10.447902	226.069504
95.234001	0.524000	0.941000	6.063000	106.546997	9.385530	215.101501
76.383003	0.212000	0.829000	1.061000	79.819000	12.528345	272.605347
96.386002	0.232000	0.935000	1.704000	101.078003	9.893350	215.293564
94.030998	0.220000	1.009000	7.015000	106.336998	9.404064	216.198181
89.207001	0.468000	0.716000	5.800000	99.323997	10.068060	228.876694
89.337997	0.232000	0.968000	6.321000	102.007004	9.803248	226.578384
89.195000	0.225000	1.022000	6.295000	100.346001	9.965519	229.078995
73.760002	0.234000	0.943000	1.070000	78.503998	12.738205	280.633362
80.549988	0.219000	0.950000	0.830000	85.239014	11.731717	253.366302
80.301003	0.218000	1.019000	7.379000	91.995003	10.870155	257.625275
74.458000	0.215000	0.725000	0.757000	78.161003	12.794104	279.355499
79.180000	0.232000	0.956000	1.667000	85.362000	11.714814	260.456696
82.750000	0.204000	0.729000	1.055000	87.041000	11.488838	249.452637
96.288002	0.213000	0.895000	1.011000	100.946999	9.906189	213.070282
82.357002	0.242000	1.280000	1.619000	87.271004	11.458560	252.653137
80.950996	0.239000	1.244000	1.120000	86.140999	11.608874	256.192932
79.536003	0.191000	0.704000	1.486000	83.644997	11.955288	262.109406
76.690002	0.218000	1.033000	1.590000	82.396004	12.136511	267.862000
77.862000	0.222000	0.835000	0.768000	83.209999	12.017786	263.067078
98.299988	0.196000	0.772000	6.249000	108.239014	9.238813	209.515900
87.958000	0.225000	1.068000	5.622000	99.288002	10.071711	232.193054
90.608002	0.223000	0.956000	6.678000	102.084999	9.795758	226.570953
74.014999	0.222000	0.845000	1.499000	82.113998	12.178191	269.827850
82.654999	0.213000	0.824000	0.772000	86.305000	11.586814	251.800232
79.010002	0.504000	0.833000	0.783000	83.537003	11.970743	257.811035
81.785004	0.228000	0.840000	0.775000	86.671997	11.537752	249.798218
95.248001	0.227000	0.934000	6.242000	106.320000	9.405568	216.020248
90.264000	0.236000	0.871000	0.797000	94.010002	10.637166	230.587021
96.037003	1.259000	0.749000	5.402000	105.069000	9.517555	213.388214
74.207001	0.203000	0.719000	1.528000	80.249001	12.461214	274.670807
80.963989	0.220000	0.855000	0.799000	85.302979	11.722920	252.890472
85.115997	0.221000	0.944000	1.560000	89.587997	11.162210	242.861481
96.942001	0.238000	1.068000	6.625000	107.591003	9.294457	213.925369
73.919998	0.207000	0.834000	1.530000	78.289001	12.773187	281.383575
77.955002	0.597000	0.956000	1.587000	83.240997	12.013311	266.334412
79.458000	0.206000	0.845000	1.497000	84.640999	11.814606	262.185669
94.240997	0.215000	1.229000	6.050000	106.040001	9.430404	213.258728
70.439003	0.211000	0.829000	0.788000	76.047997	13.149590	288.100037
94.375999	0.247000	0.963000	6.351000	103.935997	9.621305	220.537094
88.885002	0.213000	0.833000	6.400000	99.252998	10.075262	231.974869
90.593002	0.188000	0.700000	5.801000	100.032997	9.996701	228.256912
89.263977	0.214000	0.737000	6.502000	101.012024	9.899812	227.196579
76.414001	0.269000	0.825000	1.502000	81.709999	12.238404	272.151001
94.170998	0.466000	0.829000	6.481000	105.849998	9.447331	216.132828
73.334000	0.255000	1.026000	0.832000	76.537003	13.065576	284.265076
95.434998	0.248000	0.829000	5.310000	104.341003	9.583960	218.168045
94.488998	0.218000	0.877000	1.554000	100.058998	9.994103	219.198929
79.431000	0.198000	0.897000	1.531000	84.414001	11.846376	257.490906
78.707001	0.212000	1.070000	1.530000	84.169998	11.880718	263.642365
93.946999	0.218000	0.834000	3.379000	101.388000	9.863100	219.440170
91.790001	0.471000	0.828000	5.850000	103.751999	9.638369	220.703735
76.234985	0.234000	0.709000	1.496000	81.250000	12.307693	272.358276
81.463997	0.227000	0.841000	6.453000	92.719002	10.785275	249.855423
88.403999	0.488000	0.944000	6.267000	99.706001	10.029487	230.879715
73.267998	0.217000	0.750000	0.771000	77.625000	12.882447	278.747131
79.441002	0.202000	0.734000	0.767000	84.537003	11.829140	258.963715
82.947998	0.343000	0.835000	1.513000	87.322998	11.451736	250.922684
81.435997	0.232000	1.243000	0.850000	85.730003	11.664528	253.301239
95.836998	0.457000	0.955000	6.241000	106.833000	9.360404	213.044006
73.801003	0.211000	0.836000	1.554000	79.083000	12.644942	282.118622
79.958000	0.245000	1.016000	0.812000	83.986000	11.906746	260.453430
80.989998	0.468000	0.870000	0.782000	85.359001	11.715226	252.345673
80.379997	0.213000	0.817000	1.149000	85.533997	11.691257	253.583130
82.086975	0.228000	0.789000	1.038000	85.143982	11.744811	252.776245
80.554001	0.161000	0.836000	0.782000	84.558998	11.826062	254.504410
84.121002	0.382000	1.426000	5.420000	94.364998	10.597150	244.560028
74.963997	0.206000	0.845000	1.852000	79.916000	12.513139	276.027313
98.810997	0.216000	0.830000	6.215000	109.643997	9.120426	206.809875
