drawtime	alpharemove	copytime
13.383000	1.873000	1.780000
7.493000	1.214000	2.034000
7.994000	0.827000	1.942000
7.513000	0.819000	3.466000
7.273000	0.825000	2.235000
7.971000	0.849000	1.875000
7.467000	1.209000	2.768000
13.291000	1.471000	2.712000
13.009000	1.439000	2.138000
10.052000	0.960000	2.749000
7.171000	0.852000	1.774000
9.213000	0.847000	2.164000
7.234000	0.835000	2.778000
7.218000	0.918000	2.027000
10.016000	0.923000	1.581000
7.754000	1.468000	2.012000
14.189000	1.470000	2.311000
8.695007	0.972000	2.026000
6.733000	0.840000	1.816000
9.379000	0.866000	2.246000
7.033000	0.833000	2.950000
7.072000	1.040000	1.934000
13.662000	1.463000	1.600000
7.961000	1.463000	7.360000
7.614000	1.461000	2.214000
6.042000	1.017000	1.983000
6.899000	0.851000	2.095000
7.593000	0.838000	1.930000
7.022000	0.851000	4.883000
7.435000	1.312000	1.973000
9.620000	1.463000	1.959000
7.536000	1.587000	2.088000
5.609000	1.460000	1.027000
6.026000	1.555000	3.315000
6.498000	1.243000	2.739000
6.556000	1.205000	5.625000
6.733000	1.194000	1.765000
11.332000	1.456000	2.064000
12.972000	1.457000	2.128000
7.680000	1.461000	2.108000
10.891000	1.460000	2.246000
13.162000	0.976000	1.872000
8.670000	0.842000	2.380000
7.051000	0.894000	1.903000
7.453000	1.037000	1.891000
7.234000	0.939000	2.423000
10.949000	1.084000	1.721000
6.773000	1.290000	9.158000
6.657000	1.398000	1.971000
5.720000	0.863000	0.629000
6.771000	0.861000	2.610000
10.129000	0.886000	1.587000
7.602000	0.966000	4.098000
6.976000	1.410000	1.522000
13.675000	1.669000	0.983000
6.533000	1.384000	5.794000
7.162000	1.373000	1.398000
11.907000	1.081000	1.210000
6.815000	1.066000	5.039000
6.735000	1.072000	1.393000
8.483000	1.042000	1.237000
6.701000	1.146000	1.638000
6.563000	1.267000	1.894000
6.975000	1.473000	2.282000
12.058000	1.460000	2.153000
10.693000	1.216000	1.165000
7.041000	0.850000	1.532000
9.072000	0.816000	1.907000
6.433000	0.829000	2.965000
5.427000	0.887000	2.821000
7.528000	1.363000	2.215000
6.434000	1.457000	2.278000
7.065000	1.480000	9.340000
6.964000	1.550000	7.969000
6.933000	1.484000	2.017000
5.849000	1.460000	1.591000
7.293000	1.552000	2.940000
5.253000	1.591000	2.168000
7.297000	1.553000	8.161000
7.887000	1.453000	2.181000
5.407000	1.484000	2.888000
15.747000	0.860000	3.046000
6.650000	0.849000	2.534000
6.906000	0.819000	1.933000
7.498000	0.818000	2.335000
6.886000	0.825000	1.800000
8.121000	0.806000	3.219000
7.271000	0.832000	2.405000
7.216000	0.815000	1.817000
6.484000	0.871000	2.920000
7.424000	0.834000	2.207000
7.817000	0.830000	1.992000
8.089000	0.819000	1.976000
7.476000	1.016000	1.948000
9.106000	1.488000	1.981000
12.866000	1.453000	1.856000
7.586000	1.453000	2.329000
6.373000	1.701000	2.130000
7.153015	1.197000	5.692000
7.188000	0.978000	2.001000
8.426000	0.970000	1.935000
7.599000	1.025000	2.604000
5.889000	1.142000	2.928000
7.482000	1.126000	2.207000
7.723000	1.570000	2.626000
8.781000	1.393000	2.558000
7.516000	1.434000	2.072000
8.778000	0.819000	2.444000
9.717000	0.811000	2.669000
6.879000	0.838000	2.574000
7.342000	0.863000	1.854000
7.502000	1.046000	2.282000
10.248000	1.463000	2.476000
11.330000	1.459000	2.634000
7.710000	1.345000	2.260000
7.459000	0.953000	2.402000
9.598000	0.898000	2.544000
7.130000	0.875000	3.243000
8.507000	0.880000	2.003000
8.180000	1.419000	2.054000
5.676000	1.527000	2.881000
12.943000	1.529000	2.242000
10.459000	1.194000	1.659000
7.250000	0.935000	2.885000
8.169000	0.817000	2.099000
7.920000	0.844000	2.024000
13.153000	1.481000	3.977000
11.151000	1.468000	3.143000
12.197000	1.089000	2.997000
7.323000	0.814000	5.057000
8.094000	0.833000	2.034000
8.221000	0.828000	2.479000
7.759000	0.862000	2.241000
10.381000	0.897000	2.668000
16.836000	1.216000	2.138000
12.839000	1.420000	3.088000
7.460000	1.163000	6.933000
7.459000	0.842000	2.251000
9.459000	0.829000	1.961000
8.454000	0.824000	2.023000
7.637000	0.892000	2.390000
7.316000	1.486000	1.974000
8.420000	1.470000	1.964000
7.942000	1.458000	2.282000
7.399000	1.456000	2.744000
7.691000	0.941000	2.335000
8.337000	0.838000	2.214000
7.725000	0.841000	2.338000
7.291000	0.851000	1.939000
8.214000	1.244000	2.013000
11.573000	1.461000	2.214000
10.217000	1.495000	2.471000
7.361000	1.196000	7.018000
7.130000	0.992000	2.697000
9.917000	0.972000	1.870000
8.429000	1.477000	6.916000
7.597000	1.576000	2.344000
6.450000	1.512000	2.841000
7.409000	1.456000	8.878000
7.233000	0.976000	7.297000
7.854000	0.816000	2.620000
8.143000	0.821000	2.682000
8.013000	0.840000	4.052000
7.979000	0.902000	2.269000
7.821000	1.008000	2.719000
7.521000	1.469000	2.763000
18.212000	1.099000	9.858000
8.062000	0.980000	5.133000
7.328000	0.975000	3.014000
7.510000	0.962000	2.073000
8.016000	1.134000	2.276000
9.385000	1.114000	1.091000
7.606000	1.140000	5.600000
7.418030	1.147000	1.930000
11.553000	0.940000	1.985000
7.378000	0.960000	4.622000
7.518000	0.932000	2.453000
7.334000	1.107000	1.827000
7.768000	1.479000	2.072000
16.295000	1.645000	1.964000
6.860000	1.544000	1.508000
7.691000	1.428000	2.154000
7.367000	1.203000	1.880000
12.909000	1.260000	7.919000
8.013000	1.329000	1.879000
7.475000	1.223000	1.898000
9.926000	1.185000	2.148000
11.473000	0.919000	2.706000
7.073000	0.856000	2.549000
8.927000	0.837000	1.792000
7.565000	0.814000	1.816000
7.451000	0.812000	2.601000
7.162000	0.982000	6.406000
7.287000	0.919000	2.129000
7.501000	1.203000	2.419000
7.598000	1.465000	2.201000
5.913000	1.464000	2.606000
22.500999	0.857000	2.410000
8.470000	0.928000	2.092000
6.538000	0.904000	2.697000
5.894000	0.877000	3.739000
7.377000	0.832000	1.995000
10.332000	0.853000	2.227000
9.779000	1.006000	2.370000
7.403000	1.004000	2.204000
9.467000	1.136000	2.043000
7.475000	1.003000	5.093000
8.162000	1.003000	2.501000
9.815000	1.108000	2.285000
13.103000	0.998000	4.913000
11.153000	1.084000	2.688000
7.686000	0.997000	2.304000
7.989000	0.989000	2.575000
8.551000	0.987000	4.404000
8.149000	0.994000	2.545000
7.950000	1.356000	2.966000
7.932000	1.480000	7.568000
8.074000	1.455000	8.666000
7.895000	1.597000	3.019000
6.384000	0.965000	2.307000
8.998000	0.954000	3.358000
10.998000	0.831000	2.428000
8.253000	0.839000	2.281000
7.804000	1.049000	4.294000
7.699000	1.454000	2.304000
8.685000	1.576000	2.208000
8.251000	1.231000	7.254000
8.238000	0.977000	2.349000
8.450000	1.000000	3.301000
9.910000	1.438000	1.965000
7.525000	1.439000	2.408000
13.699000	1.480000	2.032000
14.074000	1.456000	2.332000
9.799000	1.279000	2.432000
8.026000	0.884000	4.512000
8.687000	0.815000	2.131000
7.664000	0.910000	2.548000
7.433000	0.919000	2.340000
9.105000	0.949000	2.393000
7.642000	0.827000	5.570000
7.718000	1.127000	2.019000
7.499000	0.815000	2.025000
8.046000	0.818000	2.434000
9.237000	1.216000	2.663000
13.189000	1.486000	2.685000
7.548000	1.483000	16.400999
13.880005	1.489000	2.067000
10.472000	1.368000	2.190000
8.057000	0.866000	4.308000
7.903000	0.814000	2.065000
8.037000	0.823000	1.906000
7.388000	0.892000	2.027000
8.001000	0.978000	2.826000
7.666000	1.450000	2.843000
14.261000	1.603000	2.765000
12.930000	1.191000	2.779000
13.235000	0.771000	2.904000
7.497000	0.913000	1.940000
7.354000	0.815000	2.021000
9.554000	0.995000	2.694000
7.598000	1.431000	10.066000
8.515000	1.469000	7.469000
7.935000	0.980000	2.003000
6.014000	0.953000	3.251000
7.267000	0.949000	2.007000
11.200000	1.139000	2.015000
9.118000	1.394000	2.557000
7.689000	1.481000	2.774000
5.955000	1.491000	2.172000
21.882000	0.881000	2.358000
9.405000	0.827000	2.676000
7.261000	0.973000	4.675000
7.045000	0.874000	2.260000
7.699000	0.825000	2.324000
6.959000	0.904000	2.010000
12.566000	1.007000	2.126000
11.956000	0.985000	1.814000
7.279000	0.841000	2.520000
7.481000	0.835000	2.781000
6.808000	0.907000	2.035000
6.039000	0.855000	2.934000
7.128000	0.946000	1.766000
10.278000	0.992000	1.248000
16.770000	1.474000	3.161000
9.840000	1.474000	1.850000
7.120000	0.956000	6.269000
8.117000	0.957000	2.004000
10.873000	0.974000	2.346000
7.370000	1.402000	6.444000
7.342000	1.471000	2.122000
12.570000	1.788000	2.004000
10.405000	1.202000	2.213000
7.465000	0.819000	4.799000
9.051000	0.807000	2.605000
7.129000	0.814000	2.944000
7.042000	0.818000	2.151000
9.246000	0.814000	2.169000
7.364000	0.820000	5.847000
7.004000	0.806000	2.933000
7.526000	0.829000	1.985000
7.707000	1.071000	2.163000
9.522000	1.280000	2.646000
12.925000	1.479000	2.712000
7.807000	1.466000	7.770000
7.400000	1.467000	2.305000
5.938000	1.613000	2.074000
7.936000	1.467000	7.864000
8.218000	1.307000	2.060000
6.408000	1.232000	4.169000
11.198000	1.192000	3.142000
7.143000	1.292000	2.370000
11.290000	1.195000	2.337000
12.601000	1.198000	2.389000
10.560000	1.188000	1.933000
7.233000	0.840000	2.690000
8.641000	0.867000	2.989000
7.021000	1.052000	5.037000
7.492000	0.817000	1.872000
7.524000	0.803000	2.392000
7.127000	0.807000	1.892000
8.096008	0.831000	2.038000
7.443000	0.817000	2.253000
8.318000	0.824000	1.872000
6.406000	0.875000	3.262000
7.655000	0.911000	1.856000
7.589000	1.193000	4.781000
7.420000	1.487000	2.015000
12.522000	1.465000	2.039000
10.777000	1.419000	2.177000
7.104000	1.429000	8.107000
8.272000	1.417000	1.905000
5.355000	0.937000	1.893000
6.607000	0.852000	2.775000
9.814000	0.820000	1.905000
7.187000	0.817000	3.669000
7.147000	0.811000	1.907000
8.330000	0.842000	2.229000
6.890000	0.895000	2.630000
7.843000	0.827000	2.071000
8.071000	0.831000	1.918000
7.063000	1.017000	2.950000
7.055000	1.493000	1.978000
8.306000	1.480000	1.931000
11.027000	1.478000	2.580000
7.293000	1.455000	8.432000
7.838000	1.454000	2.254000
5.840000	1.465000	2.070000
7.747000	1.226000	6.151000
8.523000	1.179000	1.894000
10.482000	1.266000	2.400000
12.409000	1.462000	2.922000
8.103000	1.470000	7.393000
7.896000	1.448000	2.088000
10.802000	1.365000	3.182000
11.702000	1.207000	2.277000
6.947000	1.213000	5.255000
7.204000	1.576000	1.947000
7.883000	1.462000	1.936000
7.240000	1.482000	2.595000
7.557000	1.506000	1.886000
6.277000	1.494000	2.780000
7.412000	1.454000	2.167000
7.368000	0.982000	2.480000
