recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
29.966999	0.301000	0.165000	0.350000	31.983000	31.266611	140.095215
25.796000	0.204000	0.211000	0.407000	27.596001	36.237137	161.702972
25.856001	0.203000	0.185000	0.675000	28.061001	35.636646	161.290970
25.955000	0.187000	0.152000	1.159000	28.767000	34.762054	161.371948
25.945999	0.191000	0.150000	0.375000	27.514999	36.343815	161.753067
25.627001	0.192000	0.153000	1.082000	28.646999	34.907669	163.187241
24.478001	0.188000	0.184000	0.650000	27.266001	36.675713	170.806213
27.370001	0.198000	0.190000	0.371000	29.212000	34.232506	153.374435
25.789000	0.196000	0.210000	0.402000	28.497000	35.091412	157.342667
26.122000	0.181000	0.180000	0.459000	27.962000	35.762821	161.778107
26.073999	0.154000	0.165000	1.556000	29.129999	34.328873	160.936829
24.733000	0.188000	0.150000	0.390000	26.535000	37.686077	168.098480
26.546000	0.203000	0.217000	1.140000	29.778000	33.581841	157.955383
25.177000	0.384000	0.364000	0.367000	28.187000	35.477348	165.704987
25.679993	0.130000	0.183000	0.389000	27.132996	36.855495	162.951889
26.135000	0.221000	0.185000	0.694000	28.712000	34.828644	159.578323
24.181999	0.459000	0.109000	0.323000	26.441000	37.820053	174.969421
27.552999	0.134000	0.175000	0.329000	29.761999	33.599892	148.754532
26.452999	0.228000	0.151000	0.402000	27.812000	35.955704	157.812180
28.427999	0.152000	0.136000	0.336000	29.893999	33.451530	147.135757
25.774000	0.187000	0.175000	0.376000	27.282000	36.654205	162.793015
25.687000	0.193000	0.154000	0.613000	27.573000	36.267365	161.878418
25.714001	0.198000	0.161000	0.520000	28.296000	35.340683	163.833572
25.319000	0.217000	0.175000	0.668000	28.687000	34.858994	162.900925
26.566000	0.183000	0.202000	0.470000	28.368000	35.250988	159.177048
26.687000	0.185000	0.155000	0.389000	28.603001	34.961369	156.154739
27.385000	0.183000	0.149000	0.346000	28.868999	34.639233	154.195236
26.448999	0.189000	0.154000	0.612000	28.844999	34.668053	154.514587
26.281000	0.180000	0.149000	0.386000	28.879999	34.626041	152.897339
26.202000	0.214000	0.153000	0.396000	27.877001	35.871864	159.413910
26.062000	0.316000	0.278000	0.903000	28.839001	34.675266	158.158691
25.664000	0.295000	0.282000	0.412000	27.490999	36.375542	164.724991
26.872999	0.138000	0.135000	0.562000	28.844000	34.669254	155.712418
26.809000	0.184000	0.156000	0.376000	28.966000	34.523235	154.657578
28.618000	0.155000	0.203000	0.383000	30.259001	33.048019	148.353088
26.511000	0.196000	0.205000	0.419000	28.288000	35.350677	157.283432
25.819000	0.339000	0.280000	0.817000	28.632000	34.925957	164.323303
25.063999	0.205000	0.150000	0.408000	27.089001	36.915352	170.096893
27.298000	0.341000	0.294000	0.435000	29.353001	34.068066	154.206619
27.448000	0.161000	0.215000	0.389000	29.688000	33.683643	149.211426
26.039000	0.172000	0.172000	0.697000	28.808001	34.712578	156.452957
25.368999	0.193000	0.177000	0.427000	27.125000	36.866360	164.543335
26.280001	0.203000	0.163000	1.111000	29.836000	33.516556	157.746643
24.056000	0.488000	0.156000	0.402000	26.173000	38.207314	173.840958
27.051001	0.152000	0.179000	0.619000	29.444000	33.962776	155.053619
25.354000	0.212000	0.155000	0.639000	27.874001	35.875725	165.043854
26.596001	0.352000	0.290000	1.644000	29.872000	33.476166	157.847961
25.103001	0.257000	0.308000	0.588000	28.344000	35.280834	161.359482
29.825989	0.124000	0.138000	0.339000	31.530029	31.715797	139.842117
25.809000	0.156000	0.146000	0.331000	28.011999	35.698986	156.605438
27.170000	0.190000	0.178000	0.436000	29.089001	34.377254	154.554596
27.400999	0.146000	0.142000	0.392000	29.356001	34.064587	152.045990
25.142000	0.195000	0.205000	0.408000	26.976999	37.068615	165.521179
26.427000	0.371000	0.314000	0.510000	28.847000	34.665649	158.356522
22.750999	0.400000	0.156000	0.420000	26.844000	37.252274	172.498764
27.483999	0.644000	0.294000	0.477000	29.548000	33.843239	153.577408
28.201000	0.157000	0.175000	0.391000	30.035000	33.294491	146.815186
26.398001	0.188000	0.150000	0.397000	28.205000	35.454708	158.068924
26.224001	0.191000	0.150000	0.398000	27.789000	35.985462	160.012238
28.336000	0.168000	0.213000	0.391000	30.146000	33.171898	147.120209
28.177999	0.157000	0.221000	0.487000	29.990999	33.343338	148.691010
22.961000	0.194000	0.175000	0.422000	25.209999	39.666801	180.067230
24.413000	0.201000	0.183000	0.695000	26.823000	37.281437	170.938995
27.521000	0.390000	0.309000	0.751000	30.299999	33.003300	152.228821
25.510000	0.197000	0.174000	0.650000	27.818001	35.947945	165.935333
25.968000	0.334000	0.299000	0.592000	28.865000	34.644032	160.214737
25.700001	0.194000	0.208000	1.138000	28.819000	34.699329	162.780319
25.930000	0.197000	0.218000	0.426000	27.833000	35.928574	162.192627
24.114000	0.242000	0.229000	0.691000	26.400999	37.877354	175.469131
27.658001	0.195000	0.177000	0.307000	29.778000	33.581841	151.522125
27.333000	0.157000	0.177000	0.395000	29.865000	33.484013	153.780914
26.907000	0.193000	0.206000	0.568000	28.851999	34.659645	156.828827
26.031000	0.179000	0.161000	0.437000	27.829000	35.933739	160.233185
24.642000	0.196000	0.178000	0.671000	27.044001	36.976776	168.369476
23.462999	0.283000	0.271000	0.712000	26.224001	38.133007	180.168182
21.653999	0.208000	0.230000	0.327000	23.957001	41.741451	195.147812
28.566999	0.317000	0.415000	0.677000	31.635000	31.610558	147.943344
26.916000	0.253000	0.296000	0.533000	31.495001	31.751070	149.280731
23.825001	0.199000	0.181000	0.461000	27.879000	35.869293	166.610306
25.611000	0.195000	0.179000	0.425000	27.657000	36.157211	163.385086
27.549000	0.158000	0.179000	0.398000	29.500999	33.897156	151.968567
36.863998	0.172000	0.263000	0.398000	38.750999	25.805786	113.201279
27.740999	0.173000	0.209000	0.423000	29.535999	33.856987	151.018250
26.304993	0.191000	0.180000	0.422000	28.231018	35.422031	159.080063
30.528000	0.156000	0.144000	0.444000	32.599998	30.674849	136.524414
30.320000	0.150000	0.203000	0.400000	32.203999	31.052044	137.309631
23.878000	0.174000	0.145000	0.366000	25.867001	38.659294	173.761414
25.997999	0.199000	0.175000	1.132000	29.408001	34.004353	160.676865
24.806000	0.324000	0.432000	0.589000	29.011000	34.469685	165.416306
26.375999	0.233000	0.235000	0.492000	28.938999	34.555447	159.268066
24.099001	0.252000	0.278000	0.584000	26.475000	37.771481	173.321716
24.934000	0.294000	0.203000	0.452000	26.966999	37.082363	168.927689
24.875000	0.286000	0.113000	0.354000	26.834999	37.264767	168.948196
25.555000	0.586000	0.155000	0.405000	27.259001	36.685131	163.372299
25.252001	0.189000	0.155000	0.425000	27.236000	36.716110	166.040848
24.788000	0.527000	0.154000	0.375000	26.653999	37.517822	170.041519
25.667999	0.105000	0.108000	0.520000	27.327000	36.593845	163.321213
25.371000	0.213000	0.152000	0.460000	27.759001	36.024353	164.400879
26.636000	0.178000	0.152000	0.659000	29.333000	34.091297	157.372299
23.868000	0.179000	0.150000	0.617000	26.966000	37.083736	171.697693
21.934999	0.320000	0.279000	0.804000	24.643999	40.577831	191.147903
26.267000	0.406000	0.366000	0.880000	29.747999	33.615707	160.868652
24.323999	0.463000	0.112000	0.360000	27.228001	36.726898	169.146545
27.539000	0.447000	0.116000	0.383000	29.361000	34.058784	151.078323
33.501999	0.120000	0.167000	0.703000	35.382999	28.262159	125.731133
24.452999	0.400000	0.104000	0.309000	26.523001	37.703125	165.862869
27.224001	0.483000	0.133000	0.367000	28.583000	34.985832	153.447678
27.326000	0.181000	0.150000	0.421000	29.129999	34.328873	153.160782
27.104000	0.188000	0.150000	0.469000	28.716999	34.822578	155.070892
27.037001	0.120000	0.118000	0.831000	29.141001	34.315910	153.701706
25.006001	0.133000	0.107000	0.320000	26.559999	37.650604	185.602844
26.176001	0.178000	0.135000	0.364000	27.760000	36.023056	160.036758
25.457001	0.242000	0.151000	0.450000	28.066000	35.630299	164.569275
26.212000	0.285000	0.108000	0.335000	28.240999	35.409512	157.853928
26.187000	0.217000	0.157000	0.371000	28.506001	35.080334	159.669800
23.240000	0.515000	0.163000	0.615000	25.811001	38.743172	182.044434
24.111000	0.187000	0.157000	1.104000	28.021999	35.686249	173.775894
22.795000	0.347000	0.294000	0.845000	26.165001	38.218994	181.372696
21.862976	0.200000	0.155000	1.104000	26.213989	38.147572	190.251358
21.326000	0.470000	0.302000	0.864000	24.237000	41.259232	196.978775
23.785999	0.194000	0.174000	0.851000	26.292000	38.034382	179.502472
25.429001	0.207000	0.175000	0.661000	28.216999	35.439629	159.706421
25.146999	0.233000	0.213000	0.686000	27.527000	36.327969	166.497421
24.825001	0.188000	0.152000	0.397000	27.239000	36.712067	170.548218
25.118999	0.340000	0.287000	1.235000	28.237000	35.414528	166.650177
23.539000	0.214000	0.175000	0.422000	26.775999	37.346878	178.429199
25.313000	0.330000	0.292000	0.829000	28.136999	35.540394	167.794678
23.254000	0.467000	0.164000	0.679000	26.205000	38.160656	181.767227
26.416000	0.188000	0.156000	1.104000	29.032000	34.444752	159.310577
24.849001	0.397000	0.103000	0.316000	26.712999	37.434959	168.389816
26.023001	0.190000	0.161000	0.378000	27.847000	35.910511	160.177887
25.075001	0.214000	0.191000	0.407000	27.042000	36.979515	166.007858
25.249001	0.188000	0.150000	0.357000	28.156000	35.516407	162.508072
24.634001	0.427000	0.108000	0.346000	26.665001	37.502342	171.317505
26.459999	0.192000	0.163000	0.437000	28.621000	34.939381	156.505707
25.344999	0.187000	0.155000	0.629000	27.534000	36.318733	165.481827
26.427000	0.206000	0.155000	0.423000	28.339001	35.287060	160.257751
26.827999	0.235000	0.198000	0.400000	29.406000	34.006664	156.172241
26.222000	0.203000	0.178000	0.449000	28.089001	35.601124	159.975494
26.202000	0.318000	0.285000	0.588000	29.122000	34.338303	160.208603
24.754000	0.241000	0.161000	0.389000	27.358999	36.551044	174.159821
24.506001	0.224000	0.151000	0.424000	26.971001	37.076859	171.980408
26.313999	0.390000	0.301000	0.851000	29.656000	33.719990	160.393112
24.833000	0.199000	0.151000	0.632000	27.396000	36.501678	170.569122
25.486000	0.215000	0.226000	0.389000	28.277000	35.364429	164.207047
26.115000	0.193000	0.172000	0.416000	27.785000	35.990643	160.147186
27.961000	0.187000	0.209000	0.382000	29.954000	33.384521	151.023712
25.632999	0.204000	0.178000	0.761000	28.750999	34.781399	159.938736
24.976999	0.256000	0.254000	0.405000	27.090000	36.913990	165.915573
26.218000	0.218000	0.211000	0.409000	28.052000	35.648083	160.769608
26.112000	0.214000	0.177000	0.649000	28.702999	34.839565	160.831512
25.410999	0.186000	0.156000	0.372000	27.033001	36.991825	163.807877
25.775999	0.182000	0.151000	0.391000	27.566000	36.276573	164.078064
26.536987	0.188000	0.153000	0.652000	28.742004	34.792286	156.799286
26.275000	0.200000	0.181000	0.652000	29.122000	34.338303	158.434586
24.011999	0.359000	0.292000	0.501000	26.497000	37.740124	173.898865
24.521999	0.192000	0.158000	1.122000	27.229000	36.725552	169.723755
24.884001	0.187000	0.150000	0.616000	26.681999	37.478451	170.235504
25.551001	0.196000	0.153000	0.602000	27.813999	35.953117	163.878555
25.040001	0.204000	0.176000	0.416000	26.990999	37.049389	166.769913
25.761999	0.208000	0.211000	1.166000	29.208000	34.237194	161.847061
23.697001	0.207000	0.185000	0.407000	26.980000	37.064491	177.270859
23.806000	0.555000	0.186000	0.411000	25.892000	38.621967	176.686111
28.277000	0.282000	0.178000	0.353000	30.179001	33.135624	149.307404
27.790001	0.499000	0.158000	0.406000	29.474001	33.928207	150.947311
26.719999	0.166000	0.180000	0.367000	29.113001	34.348915	154.360443
24.926001	0.197000	0.160000	0.385000	26.941999	37.116772	167.485260
25.816999	0.248000	0.269000	0.513000	28.106001	35.579590	162.501740
24.521999	0.229000	0.158000	0.381000	26.910999	37.159527	170.353516
27.771999	0.130000	0.139000	0.339000	31.497999	31.748049	143.966919
24.532000	0.186000	0.154000	0.374000	27.594000	36.239761	162.293427
28.315001	0.341000	0.120000	0.338000	29.962999	33.374496	148.189972
25.112000	3.775000	0.117000	0.352000	30.323999	32.977180	160.850067
26.408001	0.099000	0.106000	0.385000	28.146000	35.529026	158.482666
27.638000	0.219000	0.234000	0.371000	29.711000	33.657566	151.588104
24.462000	0.222000	0.158000	0.382000	26.764999	37.362228	167.090057
27.775000	0.228000	0.158000	0.637000	29.934000	33.406830	151.072861
25.162001	0.198000	0.258000	0.608000	29.490999	33.908649	152.668274
25.152000	0.162000	0.151000	0.623000	27.992001	35.724491	163.679520
24.201000	0.337000	0.287000	0.557000	27.205999	36.756599	171.380753
25.034000	0.609000	0.165000	0.405000	28.073000	35.621414	168.941376
25.010000	0.192000	0.177000	1.111000	28.461000	35.135799	166.690079
22.457001	0.186000	0.153000	0.402000	24.208000	41.308659	186.664276
27.166000	0.765000	0.301000	0.552000	30.474001	32.814857	159.450424
26.118999	0.168000	0.136000	0.415000	28.323000	35.306995	163.666702
29.106001	0.170000	0.183000	0.360000	30.732000	32.539371	145.137222
25.775999	0.582000	0.150000	0.423000	27.636999	36.183380	163.820724
25.670000	0.213000	0.174000	1.119000	28.790001	34.734283	162.558655
25.786011	0.187000	0.173000	0.407000	27.713013	36.084133	162.932510
24.718000	0.221000	0.174000	0.389000	26.579000	37.623688	170.214691
22.513000	0.339000	0.370000	0.811000	25.622000	39.028961	185.660568
21.044001	0.195000	0.166000	1.064000	24.448999	40.901470	199.404358
22.707001	0.184000	0.150000	0.313000	24.617001	40.622334	184.675781
23.733000	0.186000	0.152000	0.625000	26.790001	37.327358	176.858154
23.683001	0.193000	0.154000	0.615000	26.773001	37.351063	175.734833
25.455000	0.191000	0.176000	0.375000	27.159000	36.820206	164.078064
28.743999	0.194000	0.212000	0.369000	31.312000	31.936638	146.609116
24.382999	0.187000	0.172000	0.386000	28.327000	35.302010	158.446594
25.754000	0.191000	0.172000	0.449000	27.913000	35.825600	162.805695
26.459999	0.196000	0.156000	0.376000	28.448000	35.151855	158.134735
26.516001	0.181000	0.153000	0.376000	28.504999	35.081566	155.840195
27.020000	0.183000	0.157000	0.354000	28.811001	34.708965	153.888535
25.440001	1.109000	0.151000	0.638000	27.478001	36.392750	164.375015
27.424000	0.188000	0.159000	0.358000	29.361000	34.058784	154.172470
25.801001	0.183000	0.158000	0.395000	27.426001	36.461750	163.859268
24.629000	0.189000	0.151000	1.082000	27.108000	36.889481	170.235504
24.063999	0.454000	0.155000	0.367000	26.344000	37.959309	175.123428
25.757999	0.294000	0.187000	0.708000	27.937000	35.794823	161.702972
24.306000	0.251000	0.239000	0.645000	26.625000	37.558685	171.317505
24.924000	0.357000	0.287000	0.810000	28.079000	35.613804	169.792725
24.594000	0.204000	0.152000	1.092000	27.024000	37.004143	174.567322
24.608999	0.523000	0.169000	0.364000	26.040001	38.402458	171.366699
29.559000	0.177000	0.180000	0.432000	31.455000	31.791449	142.391876
25.393000	0.192000	0.163000	0.645000	27.834999	35.925995	164.258698
25.704000	0.190000	0.151000	1.141000	28.691000	34.854134	163.321213
23.488001	0.264000	0.279000	0.293000	26.732000	37.408348	178.826324
23.799000	0.181000	0.149000	0.611000	26.653000	37.519230	176.328171
25.829000	0.123000	0.141000	1.617000	29.469999	33.932816	160.998825
24.823999	0.227000	0.219000	0.396000	26.552999	37.660530	168.437332
28.117001	0.197000	0.184000	0.658000	30.490999	32.796562	148.111160
24.709000	0.191000	0.151000	0.370000	27.052999	36.964478	168.017365
26.547001	0.326000	0.291000	1.331000	29.992001	33.342224	156.476395
24.132000	0.204000	0.216000	0.464000	27.552000	36.295006	163.442612
25.434998	0.207000	0.174000	0.631000	27.408020	36.485672	164.608276
26.356001	0.386000	0.291000	1.189000	29.548000	33.843239	158.116791
24.974001	0.198000	0.150000	0.377000	26.704000	37.447575	167.592758
27.089001	0.198000	0.174000	1.337000	30.570999	32.710739	155.927429
23.545000	0.196000	0.197000	0.401000	25.541000	39.152733	179.842438
26.774000	0.326000	0.282000	0.482000	29.252001	34.185696	156.499847
24.978001	0.342000	0.281000	0.485000	27.777000	36.001007	166.497421
23.430000	0.230000	0.195000	0.350000	26.851999	37.241177	177.609985
25.504000	0.213000	0.184000	0.365000	27.580000	36.258160	165.632721
25.490999	0.205000	0.168000	0.483000	27.683001	36.123253	164.239319
25.944000	0.205000	0.169000	1.368000	28.726000	34.811668	164.000778
24.757000	0.204000	0.196000	0.646000	26.870001	37.216225	169.510284
25.635000	0.209000	0.151000	0.365000	28.018000	35.691341	163.705185
26.436001	0.255000	0.182000	0.353000	29.069000	34.400909	159.450424
27.349001	0.176000	0.230000	0.421000	29.371000	34.047188	151.676163
26.936001	0.194000	0.183000	0.374000	28.742001	34.792290	156.061401
25.285999	0.190000	0.172000	0.374000	26.871000	37.214840	165.876038
26.091999	0.335000	0.282000	0.466000	29.302000	34.127365	156.699402
24.417000	0.312000	0.259000	0.569000	27.069000	36.942627	172.477386
24.752001	0.333000	0.282000	0.475000	27.497999	36.366283	173.063248
22.857000	0.206000	0.180000	0.881000	26.211000	38.151920	183.402969
24.556000	0.376000	0.294000	0.812000	27.386999	36.513676	172.413330
23.652000	0.330000	0.288000	0.851000	27.316999	36.607243	179.025589
24.437000	0.239000	0.149000	0.408000	27.421000	36.468399	174.574631
25.822001	0.369000	0.302000	0.453000	28.636000	34.921078	163.034409
26.413000	0.176000	0.148000	0.406000	28.431999	35.171638	157.550339
24.799000	0.182000	0.150000	0.495000	26.708000	37.441963	168.989197
25.399000	0.179000	0.148000	1.098000	28.341999	35.283325	166.344971
23.795000	0.216000	0.161000	0.850000	26.625000	37.558685	178.056595
25.948999	0.268000	0.179000	0.393000	27.896999	35.846149	162.939041
25.372000	0.183000	0.152000	0.377000	27.475000	36.396725	164.052307
24.080000	0.213000	0.254000	1.489000	27.783001	35.993233	176.194321
21.716000	0.219000	0.226000	3.751000	26.933001	37.129173	196.330826
18.802000	0.454000	0.160000	6.489000	26.792000	37.324574	222.336197
20.707001	0.312000	0.278000	4.241000	26.771000	37.353851	203.285324
21.171021	0.216000	0.166000	3.799000	26.388977	37.894611	200.370117
21.615000	0.203000	0.178000	2.649000	26.806999	37.303692	195.632126
22.763000	0.192000	0.182000	2.229000	28.250999	35.396976	186.032593
22.282000	0.199000	0.203000	1.893000	26.934999	37.126415	192.079437
24.408001	0.189000	0.152000	0.363000	26.867001	37.220383	171.683594
24.808001	0.800000	0.323000	0.474000	28.110001	35.574528	170.041519
22.559000	0.216000	0.162000	1.509000	26.032000	38.414261	185.710083
22.225000	0.230000	0.157000	0.366000	23.907000	41.828754	188.321838
22.230000	0.329000	0.281000	0.807000	25.246000	39.610233	186.655945
18.511000	0.199000	0.190000	1.011000	21.969000	45.518684	224.161392
22.472000	0.221000	0.238000	1.112000	26.541000	37.677555	178.543594
20.504000	0.362000	0.289000	0.815000	28.605000	34.958923	168.654938
23.454000	0.192000	0.162000	0.727000	27.299000	36.631378	172.044144
24.466000	0.516000	0.153000	0.648000	27.875999	35.873154	173.020248
26.348000	0.186000	0.154000	0.487000	28.868999	34.639233	160.208603
22.488001	0.308000	0.273000	1.212000	27.615000	36.212204	181.530304
21.818001	0.186000	0.149000	0.373000	23.649000	42.285088	191.709274
24.145000	0.185000	0.155000	1.163000	27.414000	36.477715	172.320877
22.407000	0.216000	0.153000	0.408000	24.834999	40.265755	189.552185
24.236000	0.716000	0.287000	0.814000	27.191000	36.776875	174.567322
23.278000	0.496000	0.164000	0.658000	25.569000	39.109859	179.950912
23.660999	0.200000	0.162000	0.647000	26.670000	37.495312	179.741867
22.941999	0.187000	0.155000	0.405000	24.622000	40.614086	183.057434
22.697001	0.255000	0.257000	0.561000	25.612000	39.044197	186.714340
23.868000	0.355000	0.282000	0.474000	27.198000	36.767410	176.559189
22.698000	0.201000	0.189000	0.716000	26.020000	38.431976	183.660980
23.218000	0.555000	0.210000	1.371000	26.297001	38.027149	182.235001
24.707001	0.226000	0.157000	0.374000	26.732000	37.408348	168.825317
26.037001	0.288000	0.199000	0.337000	28.063000	35.634109	161.796906
27.277000	0.143000	0.129000	0.337000	29.101999	34.361900	153.560471
24.599001	0.176000	0.156000	0.914000	26.789000	37.328754	171.429977
24.981001	0.201000	0.170000	0.728000	27.282000	36.654205	167.902573
21.677000	0.195000	0.182000	4.980000	29.598000	33.786068	193.368500
19.851999	0.157000	0.181000	6.438000	27.513000	36.346455	213.061356
19.836000	0.276000	0.282000	4.088000	25.603001	39.057922	209.798126
22.638000	0.290000	0.211000	1.559000	25.599001	39.064026	186.831238
24.400000	0.209000	0.158000	0.626000	27.135000	36.852772	170.541275
24.851013	0.250000	0.228000	0.692000	27.163025	36.814751	169.882355
25.809999	0.226000	0.152000	0.387000	28.174000	35.493717	163.872131
25.444000	0.210000	0.193000	0.400000	27.964001	35.760262	165.037323
28.636999	0.161000	0.174000	0.361000	30.362000	32.935905	146.882294
27.973000	0.164000	0.215000	0.346000	30.259001	33.048019	145.892380
25.545000	0.243000	0.232000	0.406000	27.431999	36.453777	162.672577
25.444000	0.268000	0.175000	0.645000	27.790001	35.984165	162.280823
24.624001	0.630000	0.256000	0.645000	27.283001	36.652859	168.003860
26.490000	0.209000	0.150000	0.379000	28.125000	35.555557	159.639297
25.454000	0.183000	0.159000	0.644000	28.112000	35.571999	162.331284
27.784000	0.225000	0.426000	0.686000	30.659000	32.616848	151.929871
25.985001	0.204000	0.188000	0.404000	28.511999	35.072952	157.919556
26.450001	0.200000	0.208000	0.407000	28.194000	35.468540	157.961365
26.344999	0.335000	0.286000	0.537000	29.072001	34.397358	158.206589
25.344999	0.185000	0.150000	0.409000	27.320000	36.603222	163.021683
26.412001	0.320000	0.268000	0.678000	28.788000	34.736694	160.024506
25.783001	0.222000	0.179000	0.398000	27.490999	36.375542	162.381744
27.521999	0.354000	0.260000	0.395000	29.618999	33.762112	152.567917
24.999001	0.178000	0.205000	0.406000	26.738001	37.399956	168.233871
26.201000	0.199000	0.214000	0.665000	28.771000	34.757221	159.170990
24.077000	0.339000	0.284000	1.226000	29.226999	34.214939	171.057968
23.344000	0.404000	0.290000	0.472000	25.700001	38.910503	180.729324
26.223000	0.254000	0.279000	0.419000	28.655001	34.897923	160.744873
24.561001	0.473000	0.152000	0.427000	27.841000	35.918251	168.247406
24.893999	0.204000	0.172000	0.388000	27.632999	36.188618	168.593674
26.805000	0.222000	0.195000	1.120000	29.299999	34.129692	156.236481
24.521000	0.897000	0.193000	0.648000	26.785000	37.334328	172.235641
25.632999	0.193000	0.150000	1.226000	28.382000	35.233601	164.433228
26.049999	0.201000	0.155000	0.667000	28.222000	35.433350	161.322098
26.254000	0.485000	0.482000	0.375000	28.870001	34.638031	155.985657
26.285000	0.623000	0.168000	0.955000	28.780001	34.746349	160.128769
25.367001	0.204000	0.187000	0.373000	27.907000	35.833305	161.141663
25.792999	0.204000	0.152000	0.379000	27.556000	36.289738	162.432251
26.384001	0.455000	0.148000	0.389000	28.160000	35.511364	159.225571
24.903999	0.791000	0.215000	0.958000	29.078003	34.390259	170.541367
26.577999	0.205000	0.142000	0.371000	28.382999	35.232357	157.473145
26.169001	0.184000	0.154000	0.368000	27.861000	35.892467	158.290527
25.812000	1.063000	0.290000	0.754000	28.792999	34.730663	157.853928
26.389999	0.651000	0.170000	0.517000	28.990999	34.493465	159.535660
25.330999	0.191000	0.154000	0.377000	27.106001	36.892200	164.245773
26.579000	0.723000	0.284000	0.487000	29.024000	34.454243	157.627625
26.733000	0.221000	0.138000	0.354000	30.105000	33.217075	149.553253
28.417000	0.166000	0.178000	0.388000	31.100000	32.154339	144.374863
28.281000	0.166000	0.189000	0.385000	32.604000	30.671083	136.591354
26.443001	0.438000	0.182000	0.400000	30.464001	32.825630	147.182404
24.830000	0.405000	0.124000	0.344000	29.437000	33.970852	153.200089
26.007000	0.203000	0.156000	0.542000	28.066999	35.629032	160.893448
27.676001	0.140000	0.124000	0.347000	29.440001	33.967392	151.610123
25.330999	0.182000	0.156000	0.388000	27.962999	35.761543	160.974014
27.114000	0.635000	0.391000	0.473000	29.495001	33.904049	154.571747
27.705000	0.146000	0.135000	0.371000	29.429001	33.980087	150.860107
24.444000	0.191000	0.179000	1.263000	27.297001	36.634060	171.064972
27.618000	0.203000	0.146000	0.350000	29.634001	33.745022	148.945450
25.882999	0.237000	0.158000	0.648000	28.610001	34.952812	158.621048
25.520000	0.198000	0.162000	0.736000	27.854000	35.901485	164.174789
26.249001	0.334000	0.294000	0.426000	28.416000	35.191441	161.141663
27.954000	0.153000	0.138000	0.354000	29.528999	33.865013	150.230850
24.966000	0.835000	0.162000	0.494000	26.915001	37.154003	168.770752
26.429001	0.179000	0.152000	0.346000	28.992001	34.492271	158.735565
24.774000	0.192000	0.154000	0.372000	26.840000	37.257824	170.862091
28.077999	0.596000	0.153000	0.368000	29.704000	33.665501	150.166046
28.040001	0.237000	0.238000	0.370000	29.811001	33.544662	150.182251
25.125999	0.188000	0.153000	0.349000	26.926001	37.138824	166.543884
24.340000	0.364000	0.282000	0.445000	28.075001	35.618877	174.145294
24.544001	0.232000	0.209000	0.459000	27.430000	36.456432	168.682159
27.667000	0.541000	0.150000	0.399000	29.332001	34.092457	152.134583
25.881001	0.193000	0.152000	0.640000	27.924999	35.810207	163.047134
27.169001	0.191000	0.156000	0.377000	29.150000	34.305317	153.464584
25.138977	0.754000	0.245000	0.554000	27.947021	35.781990	164.065018
26.194000	0.733000	0.289000	0.654000	28.775999	34.751183	159.761383
24.212999	0.209000	0.191000	1.053000	28.039000	35.664612	175.949448
23.618999	1.010000	0.297000	0.519000	27.006001	37.028809	178.048996
25.365000	0.849000	0.155000	1.368000	28.157000	35.515148	168.139084
25.681000	0.181000	0.178000	0.593000	27.663000	36.149368	164.071625
26.069000	0.194000	0.149000	0.381000	27.771000	36.008785	160.769608
25.867001	0.236000	0.250000	1.177000	28.603001	34.961369	162.470139
24.639000	0.202000	0.211000	0.681000	26.952000	37.102997	169.503387
26.459000	0.351000	0.282000	1.189000	29.792999	33.564934	162.148560
24.530001	0.213000	0.156000	0.379000	26.972000	37.075485	166.278763
25.598000	0.689000	0.370000	0.323000	27.969999	35.752594	165.174347
25.667999	0.142000	0.127000	0.329000	28.448999	35.150620	157.746643
23.610001	0.450000	0.206000	0.778000	25.653999	38.980278	178.895264
23.431999	0.884000	0.190000	0.697000	26.032000	38.414261	176.372849
23.386999	0.194000	0.166000	1.292000	26.056000	38.378876	178.497803
22.422001	0.228000	0.211000	0.368000	25.179001	39.715633	182.993301
25.530001	1.016000	0.534000	1.512000	30.833000	32.432781	163.468185
24.679001	0.250000	0.155000	0.629000	27.202000	36.762005	173.285767
26.011999	0.199000	0.150000	0.387000	28.025999	35.681156	162.514374
26.916000	0.166000	0.192000	0.411000	29.416000	33.995106	152.057068
27.851999	0.171000	0.194000	0.396000	29.429001	33.980087	151.067398
25.517000	0.184000	0.151000	0.394000	27.311001	36.615284	164.595200
25.896999	0.226000	0.151000	0.447000	27.691999	36.111511	163.155380
25.833000	0.215000	0.170000	0.424000	28.451000	35.148148	160.251617
25.797001	1.061000	0.155000	0.615000	28.407000	35.202591	161.540405
25.330000	0.193000	0.152000	0.385000	27.253000	36.693207	165.200455
26.516001	0.366000	0.282000	0.862000	29.129999	34.328873	159.304504
25.403000	0.717000	0.195000	0.936000	27.670000	36.140224	165.803635
26.112000	0.226000	0.164000	0.410000	27.951000	35.776894	161.784393
25.708000	0.209000	0.152000	0.423000	27.405001	36.489689	164.562775
26.938999	0.260000	0.154000	0.391000	28.910000	34.590107	155.105423
28.007999	0.169000	0.135000	0.358000	29.524000	33.870750	150.838333
25.034000	0.197000	0.158000	0.391000	26.978001	37.067238	167.767731
27.052000	0.383000	0.290000	1.232000	30.160999	33.155399	157.687103
