drawtime	alpharemove	copytime
6.567000	1.821000	1.394000
5.854000	3.698000	0.993000
5.971000	3.701000	0.988000
6.118000	3.719000	0.737000
6.078000	3.713000	1.034000
5.732000	3.630000	1.021000
5.911000	3.619000	1.006000
5.962000	4.054000	1.048000
5.715000	3.752000	1.126000
5.896000	3.616000	1.028000
5.617000	3.713000	1.033000
6.171000	3.615000	1.063000
5.991000	3.625000	1.012000
6.206000	3.668000	1.411000
5.767000	3.730000	0.999000
5.736000	3.655000	1.044000
5.867000	3.651000	0.989000
5.900000	3.759000	0.858000
6.215000	4.391000	1.023000
5.750000	3.650000	1.005000
5.970000	3.939000	0.904000
5.917000	3.795000	1.021000
5.829000	3.664000	1.001000
5.662000	3.665000	1.000000
5.445000	2.511000	1.007000
6.333000	1.530000	0.753000
5.561000	1.597000	0.800000
5.649000	1.597000	0.733000
5.551000	3.624000	0.956000
6.063000	3.621000	1.078000
5.876000	3.625000	1.018000
5.560000	3.664000	1.080000
5.679000	3.622000	0.849000
5.588000	1.543000	0.771000
5.958000	1.635000	0.980000
6.337000	1.593000	0.600000
6.095000	3.654000	1.018000
5.776000	1.533000	0.726000
5.489000	1.596000	0.830000
5.796000	3.661000	1.050000
6.193000	3.659000	1.079000
5.868000	3.642000	1.049000
5.902000	3.756000	0.997000
6.183000	3.664000	0.770000
6.164000	3.633000	1.012000
5.896000	3.630000	1.027000
5.933000	3.711000	0.648000
6.043000	3.712000	1.180000
5.938000	3.700000	0.906000
5.515000	3.744000	0.935000
5.620000	3.651000	0.979000
6.000000	3.631000	1.008000
5.827000	3.774000	0.999000
5.813000	3.622000	0.994000
5.556000	3.619000	0.992000
5.776000	3.746000	1.046000
5.652000	3.777000	0.989000
5.777000	3.633000	1.030000
6.095000	3.646000	1.035000
5.780000	3.787000	1.011000
5.662000	3.697000	0.870000
6.625000	3.607000	1.474000
6.004000	1.519000	0.649000
5.505000	1.548000	0.779000
5.467000	1.581000	1.023000
5.481000	1.592000	0.721000
5.625000	1.587000	0.840000
5.646000	3.766000	1.016000
5.599000	3.634000	0.857000
5.956000	1.558000	0.710000
