recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
24.371000	0.188000	3.199000	0.439000	28.990999	34.493465	129.160767
26.278999	0.166000	3.004000	0.392000	30.746000	32.524555	119.724892
27.846985	0.141000	2.469000	0.369000	31.648010	31.597563	112.835350
26.632999	0.151000	2.834000	0.404000	30.923000	32.338390	118.100410
23.920000	0.170000	3.138000	0.405000	28.417999	35.188965	131.679276
23.355000	0.219000	3.164000	0.400000	27.955000	35.771774	134.765823
21.698000	0.173000	3.132000	0.383000	27.024000	37.004143	140.689651
27.763000	0.142000	3.093000	0.328000	32.192001	31.063618	112.362038
26.698000	0.124000	2.825000	0.326000	32.384998	30.878494	107.960312
24.688999	0.129000	3.139000	0.341000	31.996000	31.253906	112.386215
22.681000	0.145000	3.204000	0.344000	30.135000	33.184006	124.323120
24.164000	0.165000	3.213000	0.367000	28.823000	34.694515	129.384750
23.695000	0.184000	3.110000	0.365000	28.476999	35.116058	130.603531
25.261999	0.161000	3.856000	0.328000	30.719999	32.552086	122.889641
25.191999	0.188000	3.142000	0.359000	29.617001	33.764393	125.017563
24.131001	0.200000	3.170000	0.413000	28.723000	34.815304	129.835083
27.599001	0.161000	2.936000	0.601000	32.410000	30.854675	113.010429
26.184000	0.164000	2.784000	0.355000	30.659000	32.616848	119.747772
25.413000	0.144000	3.153000	0.356000	30.357000	32.941330	120.331795
26.292999	0.154000	2.895000	0.401000	30.688999	32.584965	119.083344
26.840000	0.139000	2.404000	0.337000	30.687000	32.587090	117.811783
24.962999	0.126000	3.136000	0.328000	30.202000	33.110390	121.611427
26.848000	0.154000	2.745000	0.344000	30.857000	32.407558	116.797386
23.077999	0.116000	3.150000	0.343000	30.427000	32.865547	119.341866
28.760000	0.127000	2.137000	0.364000	33.046001	30.260847	105.759415
22.292999	0.149000	3.227000	0.365000	28.221001	35.434605	131.623962
21.283001	0.202000	3.153000	0.598000	27.233999	36.718807	141.964478
26.257000	0.197000	3.186000	0.661000	31.212999	32.037933	120.549377
25.045000	0.140000	3.152000	0.343000	31.124001	32.129547	116.806084
25.778000	0.144000	3.127000	0.671000	31.174000	32.078014	119.816460
26.533001	0.154000	2.786000	0.385000	30.812000	32.454887	118.332321
24.723000	0.177000	3.165000	0.402000	29.539000	33.853550	126.109383
25.014999	0.482000	3.145000	0.585000	30.808001	32.459103	120.447441
25.781000	0.154000	3.084000	0.359000	30.485001	32.803017	123.058556
24.825001	0.144000	3.140991	0.347000	29.788025	33.570538	122.783607
28.261000	0.145000	2.390000	0.377000	31.988001	31.261723	111.260872
25.903999	0.135000	3.060000	0.371000	30.363001	32.934822	121.103813
25.231001	0.367000	2.141000	0.420000	30.764000	32.505527	115.348419
25.854000	0.134000	1.949000	0.344000	28.945999	34.547089	122.247192
26.393999	0.164000	3.018000	0.625000	31.464001	31.782354	118.015892
26.693001	0.169000	2.636000	0.365000	31.266001	31.983624	116.954323
25.889000	0.137000	3.040000	0.395000	30.910000	32.351990	118.524796
28.912001	0.186000	2.200000	0.432000	32.720001	30.562346	108.815109
24.795000	0.182000	3.144000	0.473000	29.837999	33.514313	125.618988
27.487000	0.160000	2.545000	0.393000	31.423000	31.823822	114.476112
23.857000	0.146000	3.146000	0.484000	30.025999	33.304470	125.177383
27.052000	0.139000	2.669000	0.360000	31.091999	32.162617	115.723305
25.292999	0.123000	3.163000	0.336000	30.586000	32.694698	119.083344
25.711000	0.134000	3.144000	0.362000	30.121000	33.199429	122.457405
26.153000	0.159000	3.003000	0.390000	30.653000	32.623234	120.124214
25.002001	0.138000	3.032000	0.372000	30.806999	32.460155	116.079132
25.719999	0.127000	3.091000	0.350000	30.523001	32.762180	119.788971
23.910000	0.208000	3.145000	0.404000	28.523001	35.059425	130.870804
21.082001	0.190000	3.126000	0.386000	27.195000	36.771465	143.007629
23.916000	0.197000	3.142000	0.627000	29.533001	33.860428	131.419708
22.549000	0.202000	3.155000	0.655000	28.039000	35.664612	140.816101
22.802000	0.654000	6.338000	0.715000	31.415001	31.831926	138.776733
23.481001	0.287000	3.194000	0.406000	28.486000	35.104965	134.731049
26.417000	0.159000	3.064000	0.382000	32.592999	30.681437	109.687401
28.693001	0.144000	2.141000	0.371000	32.223999	31.032772	110.503593
25.107000	0.175000	3.144000	0.371000	30.108999	33.212662	126.104317
23.155001	0.199000	3.136000	0.788000	29.396000	34.018234	131.002121
28.466000	0.129000	2.065000	0.469000	32.041000	31.210012	109.718132
21.795000	0.185000	3.231000	0.425000	26.430000	37.835793	143.696228
26.670000	0.212000	3.192000	0.401000	31.336000	31.912178	117.634872
25.930000	0.142000	3.029000	0.350000	30.872000	32.391811	117.308975
26.551001	0.136000	1.744000	0.386000	29.688999	33.682510	118.176132
26.120972	0.149000	3.091000	0.508000	31.111023	32.142948	117.396973
25.839001	0.137000	2.702000	0.448000	29.989000	33.345558	121.042999
26.190001	0.145000	3.027000	0.335000	31.052000	32.204044	116.723419
25.225000	0.155000	3.140000	0.372000	30.365000	32.932652	122.013939
20.152000	0.189000	3.195000	0.352000	28.743000	34.791080	130.012863
21.843000	0.211000	3.159000	1.054000	29.010000	34.470871	134.800598
20.992001	0.202000	3.170000	1.005000	27.007000	37.027439	148.998566
22.299999	0.228000	3.184000	0.638000	27.198000	36.767410	143.144821
22.525000	0.201000	3.147000	0.715000	31.028000	32.228954	125.508293
24.973000	0.189000	3.155000	0.495000	29.672001	33.701805	127.137878
25.458000	0.144000	3.144000	0.597000	30.575001	32.706459	120.842270
25.167000	0.135000	2.924000	0.338000	29.497999	33.900604	123.315231
27.759001	0.170000	2.505000	0.464000	31.641001	31.604563	113.304649
24.049000	0.181000	3.284000	0.450000	30.927000	32.334206	117.670212
27.608999	0.152000	2.450000	0.466000	31.795000	31.451487	113.173691
22.948000	0.145000	3.199000	0.355000	30.639999	32.637077	119.853127
22.386999	0.187000	3.173000	0.473000	28.329000	35.299515	132.464172
22.982000	0.193000	3.151000	0.356000	28.340000	35.285816	132.716644
24.493000	0.150000	3.120000	0.321000	31.020000	32.237267	120.888893
26.443001	0.141000	2.886000	0.336000	30.580999	32.700043	118.484459
26.712999	0.138000	2.784000	0.346000	30.875999	32.387615	117.313370
23.900999	0.150000	3.134000	0.356000	30.214001	33.097240	121.838402
25.247999	0.181000	3.151000	0.356000	29.732000	33.633797	124.733887
25.504999	0.129000	3.126000	0.321000	30.215000	33.096146	121.653923
26.547001	0.128000	2.757000	0.379000	30.875000	32.388664	117.971458
24.952999	0.124000	3.106000	0.359000	30.146000	33.171898	122.094765
26.882999	0.263000	2.750000	0.680000	31.968000	31.281281	116.888878
24.145000	0.224000	3.213000	0.564000	30.087999	33.235844	126.216064
24.214001	0.212000	3.896000	0.554000	29.906000	33.438107	127.692245
24.503000	0.141000	1.257000	0.351000	27.014999	37.016472	129.017166
27.631001	0.170000	4.164000	0.505000	33.518002	29.834715	115.335686
25.166000	0.151000	3.129000	0.268000	31.315001	31.933578	115.885948
24.212000	0.144000	3.159000	0.385000	30.687000	32.587090	119.119553
26.028992	0.136000	3.008000	0.353000	30.385986	32.909908	120.781754
27.118999	0.170000	2.693000	0.400000	31.767000	31.479208	112.559814
22.605000	0.141000	3.150000	0.351000	30.843000	32.422268	116.997986
28.122000	0.134000	2.331000	0.330000	31.646000	31.599571	111.411201
26.094999	0.190000	3.019000	0.395000	30.565001	32.717159	120.465958
