recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
24.761000	0.170000	0.113000	0.362000	26.507999	37.724461	99.878082
21.912001	0.186000	0.179000	0.429000	24.622999	40.612438	108.613602
22.860001	0.149000	0.074000	0.391000	24.955000	40.072128	107.094299
18.829000	0.193000	0.099000	0.629000	21.400000	46.728973	126.024323
20.242001	0.188000	0.096000	0.322000	22.221001	45.002472	118.667320
24.216000	0.137000	0.076000	0.322000	25.618000	39.035053	101.277512
18.879000	0.175000	0.088000	0.305000	22.631001	44.187176	115.798904
19.924999	0.166000	0.079000	0.237000	21.965000	45.526974	118.438568
23.146000	0.153000	0.112000	0.346000	25.273001	39.567917	104.144424
20.212999	0.166000	0.153000	0.342000	25.832001	38.711674	103.018112
21.184000	0.155000	0.098000	0.324000	24.183001	41.351360	108.931343
19.900000	0.189000	0.101000	0.297000	21.605000	46.285583	122.475830
22.620001	0.186000	0.183000	0.360000	25.808001	38.747673	102.344566
20.322001	0.188000	0.097000	0.334000	21.854000	45.758213	121.591141
18.872000	0.662000	0.161000	1.192000	21.341000	46.858162	132.542343
18.271000	0.254000	0.213000	1.579000	21.443001	46.635265	133.543457
19.947001	0.230000	0.138000	0.299000	21.493000	46.526775	123.021484
19.296000	0.166000	0.110000	0.336000	24.874001	40.202621	105.255051
16.912001	0.239000	0.174000	0.925000	21.259001	47.038898	131.113968
21.100000	0.165000	0.113000	0.460000	25.108999	39.826359	105.200981
18.084000	0.236000	0.101000	0.326000	22.424999	44.593090	118.296036
23.195000	0.169000	0.140000	0.359000	25.481001	39.244926	104.016594
22.881001	0.152000	0.089000	0.341000	24.374001	41.027325	107.803658
18.112976	0.409000	0.082000	0.321000	22.241028	44.961952	120.399849
21.190001	0.124000	0.081000	0.384000	22.594000	44.259537	118.902710
21.056999	0.194000	0.102000	0.381000	22.618999	44.210621	117.034142
22.087000	0.171000	0.143000	0.366000	23.722000	42.154961	112.666763
19.775999	0.196000	0.114000	0.361000	21.399000	46.731155	124.567902
20.451000	0.197000	0.142000	0.481000	22.201000	45.043015	121.947113
20.915001	0.198000	0.174000	0.457000	22.844999	43.773254	117.689888
20.948999	0.204000	0.101000	0.371000	22.618000	44.212574	117.853554
20.076000	0.194000	0.144000	0.343000	22.643000	44.163761	116.468422
22.400999	0.153000	0.161000	0.348000	24.594999	40.658672	107.959946
18.195999	0.204000	0.114000	0.946000	20.458000	48.880634	137.181137
18.851000	0.135000	0.082000	0.308000	24.065001	41.554123	108.026382
19.520000	0.180000	0.114000	0.338000	22.743000	43.969574	116.105270
19.653000	0.191000	0.111000	0.376000	21.273001	47.007942	124.897095
24.306999	0.157000	0.115000	0.418000	26.041000	38.400982	100.729568
22.565001	0.134000	0.119000	0.366000	24.194000	41.332561	108.805962
20.222000	0.223000	0.116000	0.380000	22.493999	44.456299	117.915756
22.332001	0.182000	0.204000	0.381000	24.048000	41.583500	110.226051
20.681000	0.563000	0.288000	0.712000	23.216000	43.073742	118.759064
20.643000	0.186000	0.106000	0.351000	22.358999	44.724720	120.511955
21.806999	0.247000	0.217000	0.355000	24.572001	40.696728	107.671417
18.492001	0.201000	0.176000	0.396000	21.492001	46.528938	124.675339
20.622999	0.140000	0.114000	0.364000	22.739000	43.977306	116.385689
20.413000	0.195000	0.098000	0.408000	21.853001	45.760307	121.928963
19.985001	0.186000	0.114000	0.372000	21.393000	46.744263	123.708862
20.649000	0.142000	0.080000	0.402000	22.249001	44.945839	118.507095
21.301001	0.250000	0.151000	0.459000	23.843000	41.941029	110.857506
20.531000	0.179000	0.095000	0.340000	21.914000	45.632931	120.105560
21.392000	0.135000	0.072000	0.528000	23.667000	42.252926	113.941307
18.375000	0.169000	0.084000	0.304000	22.459999	44.523598	117.983681
20.791000	0.119000	0.078000	0.317000	22.158001	45.130424	117.757553
20.386999	0.180000	0.098000	0.361000	22.663000	44.124786	115.391121
21.013000	0.229000	0.100000	0.348000	22.478001	44.487942	117.128967
20.063999	0.237000	0.162000	0.359000	21.559999	46.382191	122.628616
20.204000	0.481000	0.100000	0.377000	22.292000	44.859142	121.729668
19.704000	0.206000	0.114000	0.374000	21.364000	46.807713	127.601250
20.594000	0.258000	0.129000	0.347000	22.891001	43.685291	117.263100
28.874001	0.214000	0.244000	0.403000	31.017000	32.240383	85.129387
18.697001	0.194000	0.100000	0.391000	20.395000	49.031624	133.051819
19.320000	0.200000	0.111000	0.805000	21.542999	46.418793	125.837181
16.688999	0.170000	0.112000	0.364000	24.091000	41.509277	111.203629
17.909000	0.215000	0.112000	0.370000	21.202000	47.165363	125.908096
20.344000	0.222000	0.103000	0.664000	22.389000	44.664791	122.665337
18.427002	0.231000	0.127000	0.381000	20.020020	49.950001	134.486252
20.122000	0.603000	0.128000	0.659000	23.563000	42.439419	119.573792
19.631001	0.348000	0.193000	0.458000	21.910000	45.641258	127.270851
21.000999	0.214000	0.250000	0.538000	23.540001	42.480881	116.418762
19.816000	0.171000	0.095000	0.355000	22.603001	44.241913	116.861626
20.222000	0.261000	0.103000	0.471000	21.799000	45.873665	123.268295
21.606001	0.170000	0.137000	0.570000	26.322001	37.991032	100.886703
19.025999	0.220000	0.176000	0.851000	21.528000	46.451134	129.743439
18.535000	0.200000	0.118000	0.943000	20.659000	48.405052	133.289948
18.139000	0.464000	0.099000	0.348000	21.937000	45.585083	122.530800
19.250999	0.359000	0.197000	0.769000	22.641001	44.167660	122.732727
21.245001	0.195000	0.129000	0.639000	24.076000	41.535137	112.646111
17.045000	0.216000	0.112000	0.496000	22.319000	44.804874	123.540947
19.343000	0.204000	0.130000	0.632000	21.152000	47.276852	127.973343
21.410999	0.346000	0.184000	0.560000	23.726000	42.147854	115.147827
20.864000	0.225000	0.098000	0.263000	22.226999	44.990330	117.706787
19.659000	0.387000	0.106000	0.671000	22.349001	44.744728	121.868492
20.326000	0.336000	0.188000	0.577000	22.875999	43.713936	118.153854
18.767000	0.252000	0.122000	0.381000	22.933001	43.605286	115.456177
19.020000	0.199000	0.125000	0.404000	21.407000	46.713692	124.992378
21.319000	0.237000	0.110000	0.370000	23.061001	43.363251	115.326141
19.847000	0.212000	0.128000	0.381000	21.541000	46.423100	125.541489
21.915001	0.198000	0.150000	0.336000	30.604000	32.675468	85.280037
17.861000	0.202000	0.098000	0.321000	19.884001	50.291691	133.710571
20.112000	0.210000	0.109000	0.466000	23.716999	42.163849	117.201591
20.167999	0.145000	0.085000	0.334000	23.423000	42.693077	115.315323
21.115999	0.159000	0.115000	0.369000	24.040001	41.597336	109.940063
20.943001	0.199000	0.098000	0.386000	22.708000	44.037342	119.087082
18.247000	0.230000	0.137000	0.285000	19.934000	50.165546	136.419662
20.437000	0.219000	0.152000	0.650000	23.667000	42.252926	115.201805
19.372999	0.229000	0.116000	0.287000	20.889000	47.872086	127.356590
20.496000	0.354000	0.181000	0.901000	23.535999	42.488106	118.810738
19.964001	0.193000	0.101000	0.409000	21.698000	46.087196	123.833527
18.802999	0.201000	0.097000	0.383000	21.318001	46.908714	130.203979
30.106001	0.135000	0.074000	0.323000	31.586000	31.659595	82.962570
14.871000	0.226000	0.127000	0.472000	19.899000	50.253780	135.816528
19.700001	0.131000	0.086000	0.510000	21.136000	47.312641	126.739212
21.358999	0.580000	0.117000	0.407000	22.983000	43.510422	114.841133
20.570000	0.570000	0.114000	0.361000	22.584999	44.277176	119.877090
21.254999	0.159000	0.123000	0.600000	23.230000	43.047783	116.369148
19.181000	0.197000	0.099000	0.435000	21.733999	46.010860	123.777390
21.777000	0.187000	0.079000	0.308000	23.363001	42.802719	112.910042
24.608000	0.185000	0.080000	0.314000	26.017000	38.436405	99.983734
18.546021	0.186000	0.094000	0.333000	20.611023	48.517727	129.894424
20.969000	0.537000	0.190000	0.421000	23.089001	43.310665	116.105270
17.542999	0.641000	0.181000	1.904000	21.195999	47.178715	142.074234
18.989000	0.208000	0.100000	0.364000	21.096001	47.402351	134.699921
31.330000	0.157000	0.105000	0.610000	35.397999	28.250185	74.193939
17.431999	0.173000	0.095000	0.354000	19.091000	52.380703	141.926544
17.146999	0.162000	0.088000	0.313000	20.301001	49.258656	129.531448
20.045000	0.182000	0.096000	0.589000	21.656000	46.176579	124.517410
19.573000	0.209000	0.098000	0.331000	20.896000	47.856049	128.461655
21.209000	0.188000	0.098000	1.085000	23.375000	42.780750	116.017563
20.392000	0.539000	0.110000	0.374000	22.416000	44.610992	120.683571
19.188999	0.183000	0.129000	0.370000	21.090000	47.415836	127.647644
20.129999	0.225000	0.112000	0.704000	22.875999	43.713936	121.087906
20.153999	0.355000	0.095000	0.357000	25.865999	38.660789	102.927505
17.143000	0.216000	0.119000	0.467000	22.228001	44.988300	123.089264
20.289000	0.162000	0.137000	0.400000	23.547001	42.468254	112.759811
18.274000	0.188000	0.109000	0.374000	20.466000	48.861526	130.183289
18.608000	0.209000	0.179000	0.541000	20.709000	48.288185	132.043854
22.569000	0.187000	0.086000	0.336000	24.320999	41.116734	109.090912
18.658001	0.155000	0.113000	0.333000	23.497000	42.558624	113.248238
18.951000	0.192000	0.104000	0.348000	20.419001	48.973995	129.935516
21.972000	0.163000	0.149000	0.325000	23.544001	42.473663	111.395164
20.597000	0.567000	0.097000	0.533000	22.580000	44.286980	119.382103
19.174000	0.189000	0.097000	0.354000	20.844000	47.975437	129.082413
20.132000	0.230000	0.120000	0.445000	22.766001	43.925152	121.368965
19.853001	0.268000	0.166000	0.536000	21.975000	45.506256	123.609306
23.666000	0.508000	0.233000	0.473000	34.566002	28.930161	76.737656
18.702999	0.229000	0.148000	0.456000	20.766001	48.155636	132.349625
18.985001	0.207000	0.130000	0.662000	21.368000	46.798950	131.845505
20.351000	0.202000	0.098000	0.428000	22.124001	45.199783	121.410934
16.061001	0.222000	0.112000	0.470000	21.785000	45.903145	123.665291
15.608000	0.206000	0.128000	0.428000	19.851999	50.372761	135.681564
17.466000	0.566000	0.104000	0.545000	19.490999	51.305733	141.591293
20.136000	0.198000	0.098000	0.371000	21.915001	45.630844	123.933441
20.226999	0.142000	0.077000	0.330000	22.854000	43.756016	118.296036
18.938000	0.218000	0.098000	0.433000	20.542999	48.678383	131.895035
16.995001	0.184000	0.093000	0.346000	18.285000	54.689636	145.480392
22.688000	0.176000	0.141000	0.367000	24.316000	41.125187	108.897560
17.618000	0.441000	0.260000	0.467000	19.583000	51.064697	141.054932
19.152000	0.184000	0.097000	0.727000	21.292999	46.963791	130.577560
16.959000	0.399000	0.184000	1.200000	20.357000	49.123150	143.275238
16.438000	0.326000	0.189000	0.435000	19.348000	51.684929	151.469955
17.235001	0.202000	0.122000	0.737000	19.829000	50.431187	144.649796
18.420000	0.204000	0.139000	1.124000	20.809000	48.056129	135.010727
18.020020	0.763000	0.179000	0.524000	22.091003	45.267296	132.192978
20.364000	0.265000	0.191000	0.388000	22.509001	44.426674	122.329521
16.804001	0.216000	0.127000	0.455000	19.247999	51.953453	141.249496
19.091999	0.189000	0.107000	1.153000	22.082001	45.285751	129.510971
19.419001	0.210000	0.110000	0.632000	22.374001	44.694733	127.106293
17.444000	0.190000	0.092000	0.448000	18.993999	52.648205	141.412064
24.159000	0.472000	0.100000	0.356000	25.681000	38.939293	102.297707
17.629999	0.197000	0.116000	0.352000	22.452999	44.537479	119.719414
22.613001	0.435000	0.077000	0.486000	25.568001	39.111389	104.210663
35.602001	0.147000	0.085000	0.398000	37.219002	26.867996	69.226227
28.302999	0.181000	0.101000	0.427000	29.896000	33.449291	86.963913
28.431999	0.229000	0.132000	0.510000	52.528999	19.037104	48.700066
16.652000	0.219000	0.111000	0.466000	19.375000	51.612904	139.676056
23.938999	0.153000	0.123000	0.635000	26.197001	38.172310	102.378677
25.990000	0.170000	0.116000	0.461000	33.459000	29.887325	78.467438
23.118000	0.151000	0.087000	0.344000	24.694000	40.495667	106.127747
22.305000	0.221000	0.181000	0.382000	24.552999	40.728222	109.178154
22.575001	0.148000	0.084000	0.340000	24.115000	41.467968	109.187851
20.917999	0.154000	0.093000	0.796000	22.787001	43.884670	119.260452
18.961000	0.193000	0.097000	0.251000	22.681000	44.089767	115.678986
23.558001	0.159000	0.113000	0.370000	28.443001	35.158035	91.845436
17.417999	0.217000	0.170000	3.573000	22.646000	44.157909	139.462051
16.504000	0.199000	0.100000	4.833000	22.570999	44.304642	150.119110
17.000999	0.502000	0.155000	4.484000	22.893000	43.681477	144.581741
15.943000	0.194000	0.106000	5.089000	22.211000	45.022736	155.850098
22.222000	0.167000	0.137000	0.356000	24.473000	40.861359	109.367630
18.943001	0.198000	0.109000	0.361000	22.410999	44.620945	120.358498
19.412001	0.242000	0.268000	0.546000	27.350000	36.563072	97.438751
18.778999	0.209000	0.118000	1.977000	22.118999	45.210003	131.268036
14.900000	0.215000	0.100000	0.527000	22.698999	44.054806	120.659859
19.589001	0.361000	0.080000	0.333000	25.653999	38.980278	103.013794
17.000000	0.210000	0.116000	3.124000	22.819000	43.823128	138.230499
16.746000	0.519000	0.102000	3.763000	22.308001	44.826965	148.137436
16.450001	0.221000	0.105000	2.233000	21.730000	46.019329	136.685211
19.743999	0.238000	0.192000	0.771000	22.969000	43.536942	125.618492
17.884001	0.209000	0.101000	2.103000	21.809000	45.852631	137.688385
17.877001	0.230000	0.141000	0.370000	21.275999	47.001320	126.771912
24.773001	0.176000	0.116000	0.338000	26.344999	37.957867	100.663559
17.361000	0.195000	0.097000	2.185000	21.054001	47.496910	138.933823
18.288000	0.690000	0.200000	1.408000	21.471001	46.574448	134.574539
19.856018	0.225000	0.100000	0.836000	22.471008	44.501785	126.712944
21.885000	0.149000	0.072000	0.217000	23.110001	43.271309	112.935989
21.011999	0.190000	0.071000	0.291000	22.504999	44.434570	118.324509
21.047001	0.628000	0.064000	0.355000	23.014000	43.451813	113.457382
19.124001	0.116000	0.065000	0.258000	25.591999	39.074711	100.379868
17.021000	0.186000	0.108000	2.320000	21.674999	46.136105	133.463669
22.177999	0.168000	0.113000	0.327000	23.740999	42.121227	111.556969
17.490999	0.252000	0.136000	0.277000	22.513000	44.418777	121.111778
19.993000	0.202000	0.130000	0.963000	22.330000	44.782803	125.464584
19.087000	0.206000	0.119000	1.694000	22.551001	44.343929	128.488525
21.358000	0.174000	0.094000	0.590000	23.148001	43.200275	118.718903
19.872999	0.201000	0.115000	0.351000	22.379000	44.684750	119.202599
19.730000	0.177000	0.092000	0.342000	22.302999	44.837017	118.564262
19.174999	0.480000	0.115000	0.327000	20.885000	47.881252	127.840202
20.058001	0.222000	0.175000	1.122000	23.497000	42.558624	122.481941
20.841000	0.203000	0.099000	0.489000	22.541000	44.363602	118.804993
18.417999	0.219000	0.115000	0.307000	20.664000	48.393341	129.401855
21.066000	0.542000	0.103000	0.596000	23.033001	43.415966	117.921417
19.601999	0.143000	0.084000	0.373000	22.753000	43.950249	117.740631
19.775000	0.190000	0.106000	0.359000	21.253000	47.052181	126.224976
22.934999	0.179000	0.086000	0.327000	24.346001	41.074509	107.713890
20.521000	0.178000	0.215000	0.393000	25.593000	39.073185	103.595680
21.205000	0.165000	0.084000	0.335000	22.844999	43.773254	117.656075
