framenum	recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
63	26.679001	0.167000	4.210000	0.380000	32.402000	30.862291	117.278244	
64	26.007999	0.232000	4.686000	0.438000	32.250000	31.007751	120.991585	
65	24.297001	0.217000	4.998000	0.379000	31.563000	31.682667	125.957306	
66	24.903000	0.217000	5.085000	0.387000	31.504999	31.740993	127.143028	
67	24.403999	1.374000	5.057000	0.388000	31.537001	31.708786	125.896584	
68	25.680000	5.174000	4.758000	0.385000	31.941000	31.307724	122.677940	
69	29.864000	0.161000	4.224000	0.514000	35.612000	28.080423	105.322182	
70	23.877001	0.231000	2.528000	0.377000	28.370001	35.248501	128.736237	
71	28.539000	0.217000	4.244000	0.405000	34.346001	29.115471	109.833504	
72	22.461000	0.224000	5.140000	0.389000	31.280001	31.969309	127.869423	
73	23.940001	0.217000	5.357000	0.377000	30.747000	32.523499	131.817764	
74	23.072001	0.221000	5.276000	0.389000	30.469999	32.819168	132.458572	
75	25.260010	0.216000	4.884000	0.402000	31.672974	31.572659	124.575127	
76	24.993999	0.254000	4.765000	0.377000	32.153000	31.101297	121.550102	
77	31.158001	0.204000	3.787000	0.275000	36.443001	27.440111	100.427551	
78	24.264000	0.268000	6.390000	0.456000	33.240002	30.084234	125.881409	
79	22.205000	0.233000	6.330000	0.450000	30.150000	33.167496	141.765366	
80	21.863001	0.229000	6.372000	0.425000	32.549000	30.722910	126.839378	
81	22.931999	0.214000	6.369000	0.411000	31.472000	31.774275	133.315186	
82	25.212000	0.235000	6.317000	0.431000	33.094002	30.216957	124.828308	
83	22.792000	0.237000	6.295000	0.435000	31.474001	31.772255	133.411682	
84	27.514999	0.257000	6.097000	0.407000	35.348999	28.289345	114.879021	
85	22.232000	0.247000	6.300000	0.615000	32.085999	31.166243	130.315659	
86	21.473000	0.228000	6.284000	0.576000	31.903000	31.345015	130.783417	
87	22.649000	0.221000	6.296000	0.428000	31.289000	31.960114	133.799057	
88	24.611000	0.186000	4.246000	0.477000	32.516998	30.753145	118.095955	
89	24.205999	0.225000	6.278000	0.422000	32.812000	30.476654	125.372704	
90	24.139000	0.221000	6.276000	0.424000	31.913000	31.335192	131.364609	
91	24.357000	0.223000	6.291000	0.428000	32.263000	30.995256	128.120377	
92	21.818001	0.215000	6.297000	0.438000	29.879999	33.467201	142.708023	
93	21.742001	0.199000	6.303000	0.467000	29.777000	33.582966	143.867767	
94	24.028000	0.202000	6.274000	0.424000	32.449001	30.817589	127.635040	
95	16.908001	0.173000	6.256000	0.388000	28.233999	35.418289	156.805298	
96	20.035000	0.151000	6.324000	0.396000	28.332001	35.295776	152.605072	
97	24.944000	0.188000	6.385000	0.670000	33.360001	29.976019	124.982658	
98	17.731001	0.185000	6.313000	0.633000	28.931000	34.564999	150.364227	
99	19.867001	0.177000	6.268000	0.518000	27.841000	35.918251	157.562241	
100	20.941000	0.210000	6.284000	0.532000	28.917000	34.581734	150.407516	
101	19.655001	0.173000	6.268000	0.424000	28.100000	35.587189	155.097763	
102	23.177000	0.188000	6.330000	0.512000	31.065001	32.190567	136.718002	
103	19.888000	0.204000	6.260000	0.589000	30.384001	32.912060	141.707672	
104	19.430000	0.185000	6.373000	0.464000	28.254999	35.391968	156.820984	
105	21.507000	0.731000	6.145000	0.345000	29.086000	34.380802	146.847885	
106	24.768982	1.009000	5.224000	0.387000	31.375000	31.872511	127.081238	
107	25.480000	1.529000	4.646000	0.367000	32.314999	30.945383	119.487488	
108	26.219999	1.055000	4.575000	0.345000	32.221001	31.035660	120.174889	
109	28.105000	0.158000	4.203000	0.379000	33.720001	29.655989	113.398956	
110	23.660999	0.540000	4.773000	0.381000	31.823000	31.423813	122.199516	
111	25.530001	0.172000	4.853000	0.406000	31.983000	31.266611	122.596344	
112	26.820000	0.617000	4.348000	0.377000	32.590000	30.684259	117.396873	
113	26.986000	0.158000	4.225000	0.709000	36.591999	27.328379	102.766060	
114	23.840000	0.218000	4.484000	0.275000	32.493000	30.775860	118.171661	
115	26.408001	0.189000	4.577000	0.406000	32.534000	30.737074	119.260109	
116	25.670000	0.188000	6.265000	0.506000	34.148998	29.283436	119.360039	
117	22.959000	0.217000	6.282000	0.531000	30.895000	32.367695	137.299103	
118	25.459000	0.133000	2.438000	0.384000	29.188999	34.259483	123.743774	
119	27.233000	0.230000	6.314000	0.461000	35.368000	28.274147	113.877014	
120	22.204000	0.194000	6.346000	0.422000	30.862000	32.402309	138.280670	
121	23.698999	0.174000	6.359000	0.444000	31.624001	31.621553	132.801025	
122	17.915001	0.207000	6.281000	0.396000	26.028000	38.420162	174.341507	
123	17.118999	0.225000	6.295000	0.440000	24.978001	40.035229	186.093369	
124	19.992001	0.228000	6.364000	0.418000	27.863001	35.889889	157.609772	
125	23.879000	0.211000	6.279000	0.436000	31.688000	31.557688	131.873230	
126	19.756001	0.203000	6.355000	0.406000	27.594000	36.239761	159.576294	
127	20.914000	0.181000	6.336000	0.393000	29.518999	33.876488	145.046509	
128	23.889000	0.180000	6.328000	0.445000	31.735001	31.510950	132.891129	
129	23.172001	0.191000	6.303000	0.419000	32.771999	30.513853	126.757278	
130	24.597000	0.208000	6.293000	0.451000	32.907001	30.388670	126.440155	
131	24.375000	0.201000	6.369000	0.455000	32.759998	30.525032	126.947289	
132	23.261999	3.125000	6.366000	0.416000	31.639000	31.606562	131.596313	
133	25.723000	0.204000	3.855000	0.514000	31.875000	31.372549	119.670029	
134	25.799000	0.201000	3.881000	0.452000	31.739000	31.506979	119.105972	
135	21.573000	0.088000	1.833000	0.336000	25.524000	39.178810	141.752548	
136	26.899000	0.196000	4.393000	0.459000	32.902000	30.393290	118.350204	
137	23.844999	0.186000	4.872986	0.574000	31.315979	31.932579	128.041840	
138	23.106001	0.218000	5.471000	0.409000	30.438999	32.852592	139.276382	
139	21.603001	0.216000	6.088000	0.383000	29.353001	34.068066	146.217453	
140	23.958000	0.200000	5.332000	0.333000	30.677000	32.597713	132.441772	
141	24.395000	0.154000	4.332000	0.342000	30.728001	32.543610	125.267448	
142	25.657000	0.193000	4.540000	0.383000	32.296001	30.963585	119.551323	
143	25.806000	1.315000	4.659000	0.537000	32.481998	30.786283	121.131897	
144	26.291000	0.205000	4.074000	0.415000	32.446999	30.819492	117.665794	
145	26.704000	2.813000	4.464000	0.398000	32.709999	30.571692	116.875793	
146	29.165001	0.348000	3.265000	0.388000	33.849998	29.542099	108.588852	
147	23.889000	3.914000	4.684000	0.429000	32.355000	30.907125	120.045982	
148	26.087000	2.564000	6.302000	0.721000	34.435001	29.040220	119.287346	
149	24.018000	0.205000	5.936000	0.475000	34.506001	28.980467	117.059181	
150	23.049000	0.245000	6.314000	0.423000	33.470001	29.877501	124.224548	
151	16.841999	0.235000	6.316000	0.434000	29.813000	33.542416	143.210251	
152	18.606001	0.203000	6.770000	0.488000	27.520000	36.337208	165.755402	
153	21.129999	0.257000	5.652000	0.900000	29.051001	34.422222	149.911011	
154	21.542999	0.193000	6.340000	0.413000	29.448000	33.958164	146.525131	
155	20.562000	0.200000	6.332000	0.540000	28.938000	34.556637	151.081970	
156	27.655001	0.224000	6.321000	0.484000	35.786999	27.943110	113.333336	
157	24.813999	0.186000	5.358000	0.384000	32.611000	30.664499	123.665642	
158	23.242001	0.576000	6.024000	0.403000	31.048000	32.208195	136.047241	
159	23.701000	1.604000	5.948000	0.421000	31.333000	31.915234	132.369034	
160	25.382000	0.210000	5.397000	0.470000	32.493000	30.775860	124.718994	
161	25.309000	0.275000	5.163000	0.491000	33.148998	30.166824	119.702026	
162	23.700001	0.201000	5.802000	0.785000	32.091999	31.160416	129.840469	
163	23.014000	0.232000	6.173000	0.440000	30.827999	32.438046	136.849365	
164	26.351000	0.199000	5.109000	0.433000	33.046001	30.260847	118.988388	
165	22.000000	3.837000	7.267000	0.433000	30.893999	32.368744	142.467941	
166	22.865000	0.192000	5.864000	0.481000	32.988998	30.313137	124.209778	
167	20.108999	0.190000	6.944000	0.483000	29.201000	34.245403	152.419479	
168	19.562000	0.186000	6.525024	0.519000	27.836975	35.923443	159.446365	
169	21.666000	0.232000	6.343000	0.550000	30.264999	33.041470	144.484711	
170	18.754000	0.213000	6.301000	0.543000	27.556999	36.288422	167.500916	
171	21.535000	0.224000	6.309000	0.467000	29.868000	33.480648	144.311707	
172	38.481998	0.140000	2.694000	0.488000	42.849998	23.337223	82.078796	
173	21.084999	0.193000	6.854000	0.575000	31.537001	31.708786	138.298981	
174	22.900000	0.219000	6.609000	0.964000	31.899000	31.348946	139.586609	
175	22.349001	0.210000	6.383000	0.520000	30.159000	33.157597	141.006210	
176	20.740000	0.102000	3.026000	0.470000	25.142000	39.774082	152.108734	
177	24.802000	2.564000	6.306000	0.507000	32.805000	30.483158	125.377724	
178	24.537001	0.370000	6.278000	0.523000	32.590000	30.684259	127.024490	
179	20.004999	0.189000	7.431000	0.634000	29.712999	33.655304	153.389465	
180	20.559000	0.178000	6.842000	0.479000	28.907000	34.593697	152.241760	
181	18.740000	0.185000	6.282000	0.419000	27.384001	36.517673	159.804153	
182	23.254999	0.184000	6.527000	0.477000	31.480000	31.766201	136.444153	
183	19.886000	6.855000	6.393000	0.490000	29.268000	34.167007	147.185867	
184	29.329000	0.202000	5.568000	0.467000	36.575001	27.341080	107.280197	
185	19.472000	0.216000	6.282000	0.481000	28.983000	34.502983	150.965500	
186	21.812000	5.482000	6.730000	0.593000	30.865000	32.399158	140.949112	
187	30.903999	0.197000	4.449000	0.470000	37.610001	26.588673	99.641937	
188	22.670000	0.243000	6.426000	0.567000	30.981001	32.277847	138.225769	
189	16.011999	0.204000	6.899000	0.456000	25.094000	39.850163	191.624268	
190	15.953000	0.216000	6.277000	0.443000	25.393999	39.379383	182.134384	
191	13.887000	0.215000	7.046000	0.454000	24.606001	40.640491	201.300278	
192	18.254000	0.189000	6.771000	0.488000	29.816000	33.539040	148.251328	
193	19.516001	0.177000	6.345000	0.571000	28.723000	34.815304	151.931732	
194	20.691000	0.190000	6.275000	0.578000	29.051001	34.422222	155.729828	
195	19.253000	0.255000	6.368000	0.481000	32.018002	31.232430	132.767258	
196	21.396000	0.197000	6.271000	0.459000	30.049000	33.278976	142.610596	
197	16.478001	0.201000	6.562000	0.706000	24.823999	40.283596	191.882431	
198	16.520000	6.825000	6.322000	0.462000	25.889999	38.624954	175.307144	
199	27.577000	0.138000	4.188000	0.374000	35.990002	27.785494	104.166748	
200	23.541000	0.164000	4.473000	0.402000	30.549000	32.734295	132.671692	
201	25.456970	0.191000	4.784000	0.512000	32.164001	31.090658	122.586884	
202	25.292999	0.346000	3.899000	0.385000	34.573002	28.924303	108.845352	
203	24.375999	1.278000	4.001000	0.437000	35.785999	27.943890	106.369751	
204	26.705000	0.204000	4.477000	0.498000	33.658001	29.710617	114.778030	
205	25.326000	0.215000	4.988000	0.368000	31.684000	31.561672	124.057335	
206	25.493000	0.185000	4.772000	0.446000	31.877001	31.370581	123.572975	
207	25.851000	0.194000	4.458000	0.416000	32.785999	30.500824	119.246490	
208	25.341999	0.182000	4.343000	0.486000	32.476002	30.791967	119.282806	
209	27.004000	0.179000	3.866000	0.377000	33.914001	29.486347	117.423271	
210	25.046000	0.215000	4.231000	0.565000	32.598000	30.676729	118.610046	
211	25.458000	0.177000	6.285000	0.390000	33.598000	29.763678	122.851089	
212	23.980000	0.192000	6.292000	0.436000	31.719999	31.525852	130.598083	
213	26.280001	0.777000	8.581000	0.389000	36.431999	27.448397	120.544746	
214	21.223000	0.176000	6.299000	0.538000	29.865000	33.484013	142.870697	
215	25.379999	0.524000	6.282000	0.441000	33.573002	29.785839	124.062241	
216	23.099001	0.191000	6.261000	1.047000	33.009998	30.293852	133.105652	
217	23.327999	0.186000	6.370000	0.441000	31.777000	31.469301	136.301697	
218	22.273001	0.190000	6.350000	0.447000	31.108999	32.145039	141.502899	
219	22.306999	0.191000	7.288000	1.171000	32.817001	30.472010	141.451782	
220	20.681000	0.196000	6.716000	0.426000	28.936001	34.559025	155.343811	
221	20.865999	0.349000	12.645000	0.391000	36.613998	27.311958	147.317337	
222	17.332001	0.299000	6.248000	4.855000	29.528000	33.866161	183.231400	
223	20.020000	2.020000	12.658000	0.509000	34.858002	28.687819	156.078888	
224	15.987000	6.778000	6.353000	6.240000	31.658001	31.587591	188.534286	
225	24.406000	0.310000	9.234000	0.505000	35.943001	27.821829	128.546112	
226	20.400999	0.216000	6.280000	1.348000	29.833000	33.519928	149.646118	
227	26.767000	0.217000	6.291000	1.160000	36.188000	27.633471	116.858360	
228	23.530001	0.230000	6.359000	0.701000	31.783001	31.463360	134.522827	
229	20.875999	0.206000	6.301000	0.439000	29.695000	33.675705	152.538223	
230	15.050000	0.369000	6.449000	4.441000	28.075001	35.618877	206.052475	
231	12.815002	0.495000	6.645000	6.479000	28.033997	35.670975	248.212463	
232	12.526000	0.281000	9.075000	3.602000	27.481001	36.388775	257.811432	
233	15.973000	0.192000	6.387000	3.713000	28.089001	35.601124	197.046921	
234	18.145000	6.781000	6.280000	0.701000	26.507000	37.725883	172.698425	
235	29.976000	0.316000	7.739000	0.425000	39.476002	25.331846	105.542122	
236	19.594000	0.177000	6.477000	0.422000	28.872000	34.635632	153.344437	
237	20.931999	0.187000	6.277000	0.451000	29.070000	34.399727	150.885544	
238	22.562000	0.220000	6.389000	0.549000	30.916000	32.345711	139.301147	
239	14.223000	4.810000	6.322000	0.402000	22.136000	45.175282	222.893738	
240	16.924999	9.036000	10.459000	0.482000	32.903000	30.392366	153.848877	
241	23.934000	0.188000	5.453000	0.859000	32.539001	30.732351	125.252426	
242	21.291000	0.187000	6.247000	0.515000	29.094000	34.371349	147.985260	
243	21.122999	0.187000	6.344000	0.684000	30.212999	33.098335	148.574677	
244	20.441000	0.374000	6.851000	0.448000	29.496000	33.902901	151.880173	
245	22.000000	0.193000	6.912000	0.408000	30.919001	32.342571	141.816711	
246	19.934000	0.182000	6.263000	0.757000	28.334000	35.293289	161.110611	
247	22.591000	0.198000	5.827000	0.334000	30.118999	33.201633	138.936737	
248	21.829000	0.187000	6.005000	0.384000	31.110001	32.144005	133.184845	
249	23.709999	0.184000	6.007000	0.365000	31.159000	32.093456	133.673477	
250	23.094999	0.211000	5.376000	0.423000	32.520000	30.750307	125.237411	
251	21.282000	0.203000	6.242000	0.420000	29.724001	33.642845	143.125198	
252	22.778000	0.197000	6.208000	0.385000	30.931000	32.330025	139.655029	
253	24.476000	0.236000	5.702000	0.422000	31.782000	31.464352	130.207352	
254	25.149000	0.181000	5.460000	0.373000	38.606998	25.902040	125.317551	
255	18.271999	0.197000	5.626000	4.572000	29.618999	33.762112	174.701157	
256	21.615000	0.199000	6.336000	1.195000	30.277000	33.028370	145.822769	
257	24.905001	0.201000	5.625000	0.405000	32.074001	31.177900	127.510384	
258	25.358000	0.206000	5.526000	0.389000	32.446999	30.819492	125.407822	
259	20.006001	0.170000	6.349000	0.400000	27.805000	35.964756	159.763412	
260	18.431999	0.183000	6.284000	0.650000	26.591999	37.605297	169.064407	
261	23.909000	0.146000	5.432000	0.591000	32.332001	30.929110	127.329033	
262	24.638000	0.172000	6.290000	1.069000	33.868999	29.525526	128.340775	
263	22.997009	0.175000	6.259000	1.127000	32.862000	30.430285	133.457108	
264	24.309999	0.187000	6.278000	1.134000	32.942001	30.356382	129.262009	
265	21.232000	0.183000	6.347000	0.387000	29.495001	33.904049	145.140579	
266	21.528000	0.630000	6.324000	0.387000	34.022999	29.391884	123.092392	
267	23.344000	0.178000	6.291000	1.061000	33.303001	30.027323	131.419708	
268	22.486000	0.180000	6.295000	0.382000	30.254000	33.053482	140.110901	
269	18.566999	0.558000	6.264000	1.176000	28.645000	34.910107	157.887741	
270	19.437000	0.317000	13.630000	1.252000	35.817001	27.919703	163.199997	
271	8.004000	0.380000	13.064000	0.590000	26.296000	38.028599	299.363708	
272	18.547001	0.185000	5.423000	0.391000	26.893000	37.184399	160.590408	
273	26.923000	0.569000	6.057000	0.405000	34.640999	28.867527	116.740807	
274	22.742001	0.175000	6.302000	0.377000	31.246000	32.004097	134.251923	
275	26.129999	0.190000	6.303000	1.072000	35.303001	28.326204	117.727684	
276	23.035000	0.190000	6.393000	0.454000	30.943001	32.317486	137.118851	
277	23.278000	6.857000	6.384000	0.603000	31.395000	31.852205	135.717270	
278	29.030001	0.470000	5.611000	0.370000	36.384998	27.483854	107.930565	
279	25.936001	0.201000	6.301000	0.364000	33.910000	29.489826	121.583115	
280	22.195000	0.425000	6.319000	0.389000	32.286999	30.972219	128.509216	
281	25.246000	0.114000	2.834000	0.341000	29.475000	33.927055	125.172371	
282	28.753000	2.404000	1.859000	0.383000	31.850000	31.397173	108.879395	
283	28.827999	0.150000	4.384000	0.345000	36.251999	27.584686	102.480377	
284	26.573000	0.210000	6.040000	0.376000	34.417000	29.055408	118.024780	
285	22.462999	0.188000	6.891000	0.413000	31.837000	31.409994	134.736847	
286	25.268999	0.193000	6.158000	0.393000	33.014000	30.290180	125.618988	
287	23.143000	0.191000	6.335000	0.526000	32.028000	31.222681	131.878784	
288	22.726999	0.210000	6.298000	0.398000	30.502001	32.784733	138.758301	
289	23.806999	0.185000	6.329000	1.297000	33.530998	29.823151	126.880470	
290	24.056000	0.188000	6.330000	0.403000	32.082001	31.170126	132.017700	
291	24.870001	0.192000	6.209000	0.439000	33.143002	30.172283	125.442970	
292	24.299000	0.189000	6.346000	0.382000	32.573002	30.700272	128.109909	
293	25.924000	0.182000	6.068970	0.463000	33.729004	29.648073	122.213821	
294	24.671000	0.192000	6.319000	0.380000	32.548000	30.723854	127.158508	
295	26.191999	0.182000	5.957000	0.376000	33.672001	29.698265	120.211769	
296	24.209999	0.174000	6.780000	0.367000	32.687000	30.593203	129.288666	
297	25.063999	0.190000	6.222000	0.488000	32.931000	30.366524	124.699142	
298	23.731001	0.193000	6.263000	0.394000	32.401001	30.863243	128.847397	
299	24.902000	0.412000	6.250000	0.385000	32.798000	30.489664	125.810646	
300	26.775000	0.712000	5.448000	0.400000	34.444000	29.032633	115.399406	
301	24.325001	0.190000	6.349000	0.414000	32.299000	30.960711	129.352707	
302	23.552000	0.182000	6.358000	0.413000	31.356001	31.891823	134.736847	
303	24.070000	0.204000	6.241000	0.405000	33.139999	30.175016	124.718994	
304	24.320999	0.196000	6.217000	0.398000	32.765999	30.519442	126.007965	
305	25.368000	0.195000	6.055000	0.430000	32.980999	30.320488	124.175323	
306	23.485001	0.206000	6.358000	0.452000	32.108002	31.144884	130.115433	
307	25.532000	0.322000	8.970000	0.463000	36.431000	27.449150	123.407501	
308	21.794001	0.185000	6.294000	0.403000	29.764999	33.596508	144.738327	
309	23.194000	0.196000	6.321000	1.154000	33.153000	30.163183	131.403168	
310	23.622000	0.195000	6.321000	1.210000	32.867001	30.425653	133.173538	
311	24.681000	0.190000	6.276000	0.420000	32.422001	30.843254	127.661026	
312	24.969000	0.345000	6.288000	0.658000	33.347000	29.987705	125.846016	
313	23.586000	0.196000	6.375000	0.545000	33.217999	30.104162	125.192375	
314	26.908001	0.207000	5.720000	0.414000	34.943001	28.618034	115.229652	
315	24.622999	0.184000	6.264000	0.417000	33.235001	30.088760	123.378357	
316	24.017000	0.185000	6.274000	0.368000	31.700001	31.545740	131.989899	
317	22.580000	0.180000	6.286000	1.138000	32.505001	30.764496	135.658508	
318	21.643999	0.193000	6.274000	0.383000	30.921000	32.340481	141.292328	
319	23.341000	0.353000	10.647000	0.385000	36.037998	27.748489	135.552872	
320	20.129000	0.181000	6.305000	0.415000	27.957001	35.769215	156.789581	
321	23.729000	0.212000	6.400000	0.637000	32.625000	30.651340	128.099411	
322	24.777000	0.376000	8.813000	0.507000	36.028000	27.756189	127.282478	
323	20.607000	0.190000	6.387024	0.413000	28.778992	34.747570	151.505661	
324	24.417000	0.184000	6.327000	1.127000	34.632000	28.875029	126.094170	
325	24.944000	0.374000	8.249000	0.591000	35.508999	28.161875	127.541512	
326	21.250999	0.194000	6.351000	0.411000	29.736000	33.629272	144.811905	
327	24.756001	0.179000	6.255000	1.146000	34.208000	29.232927	126.506523	
328	22.462000	0.344000	9.705000	0.546000	34.918999	28.637705	140.816101	
329	16.417999	0.247000	6.329000	0.841000	24.599001	40.652058	193.398361	
330	20.113001	0.208000	6.319000	1.098000	29.334000	34.090134	156.156677	
331	19.597000	0.371000	6.354000	0.405000	28.544001	35.033630	159.543793	
332	22.639999	0.324000	10.413000	0.545000	36.115002	27.689325	133.701996	
333	20.865999	0.186000	6.369000	0.411000	29.006001	34.475624	149.161713	
334	24.917000	0.309000	6.352000	0.677000	34.209999	29.231220	124.738846	
335	23.093000	0.197000	6.341000	0.422000	32.279999	30.978935	133.827637	
336	22.444000	0.375000	10.029000	0.382000	34.719002	28.802671	141.120514	
337	13.990000	0.172000	6.293000	1.027000	22.481001	44.482006	226.306519	
338	16.458000	0.212000	6.409000	1.281000	25.892000	38.621967	192.129486	
339	14.315000	0.199000	6.377000	0.484000	23.261999	42.988567	219.767151	
340	13.047000	0.209000	6.271000	0.632000	25.417000	39.343746	183.499649	
341	18.090000	6.756000	6.277000	0.511000	26.569000	37.637848	171.076645	
342	23.885000	0.194000	6.259000	0.412000	32.764000	30.521303	130.805252	
343	16.948000	0.181000	6.358000	1.174000	26.563000	37.646351	188.251114	
344	14.807000	0.348000	6.387000	0.447000	24.042999	41.592148	209.636719	
345	18.667999	0.217000	6.294000	0.500000	31.826000	31.420851	139.979462	
346	20.863001	0.193000	6.276000	0.408000	29.931999	33.409061	150.227264	
347	20.688999	0.207000	6.311000	0.773000	29.969000	33.367813	153.089706	
348	17.410999	0.187000	6.318000	0.660000	26.249001	38.096687	177.100555	
349	19.070000	0.607000	6.608000	1.220000	28.257000	35.389462	166.805435	
350	18.948000	0.392000	12.512000	0.557000	34.902000	28.651653	160.746933	
351	11.946000	0.143000	4.753000	1.249000	19.784000	50.545895	265.770996	
352	19.458000	0.118000	2.528000	0.453000	24.618000	40.620686	160.311066	
353	21.457001	0.183000	6.281000	1.087000	30.306999	32.995678	143.374054	
354	19.090000	0.122000	3.246000	0.376000	23.806000	42.006218	166.477509	
355	20.090000	1.053000	6.513000	1.271000	30.492001	32.795486	155.776291	
356	13.865000	0.185000	6.272000	1.360000	23.297001	42.923981	228.135422	
357	12.813000	0.408000	6.286987	1.082000	23.372986	42.784435	213.493225	
358	14.700000	0.487000	6.770000	0.490000	26.315001	38.001141	176.551727	
359	20.705000	0.180000	6.345000	0.406000	29.278999	34.154171	149.546127	
360	20.403000	0.201000	6.414000	0.391000	29.145000	34.311203	150.580994	
361	48.842999	0.236000	5.325000	0.545000	56.314999	17.757259	64.150681	
362	18.926001	0.198000	7.231000	1.212000	29.200001	34.246574	165.913376	
363	21.650000	0.338000	7.656000	0.375000	31.021999	32.235188	147.006332	
364	25.733000	0.184000	5.298000	0.389000	32.705002	30.576363	122.466980	
365	26.737000	0.224000	4.813000	0.363000	33.175999	30.142273	116.645195	
