drawtime	alpharemove	copytime
6.165000	11.928000	0.967000
6.028000	14.221000	1.238000
6.506000	27.513000	1.253000
6.158000	11.993000	1.091000
6.449000	11.621000	0.890000
6.812000	27.621000	1.436000
6.419000	14.260000	1.195000
6.462000	27.726000	1.370000
7.327000	27.493999	1.436000
7.739000	11.780000	1.957000
7.292000	13.216000	1.249000
6.824000	13.952000	1.063000
6.783000	12.077000	0.896000
7.944000	26.427000	1.741000
7.998000	24.652000	1.658000
7.740000	12.195000	0.809000
8.488000	22.597000	1.889000
8.284000	11.444000	1.009000
8.751000	27.702999	2.037000
8.525000	12.487000	1.322000
7.455000	12.254000	1.029000
7.252000	12.472000	1.646000
7.999000	15.610000	1.610000
7.132000	12.092000	1.046000
7.060000	25.099001	1.220000
7.967000	11.780000	1.166000
6.937000	11.986000	0.986000
6.906000	12.527000	1.058000
6.853000	28.412001	1.333000
7.689000	28.427000	1.298000
8.988000	12.349000	1.376000
6.742000	12.785000	1.037000
7.086000	28.034000	1.917000
7.051000	12.222000	1.199000
8.266000	11.376000	1.580000
7.072000	28.379000	1.278000
7.752000	12.092000	1.047000
7.659000	11.349000	1.091000
7.828000	15.775000	1.259000
8.652000	28.066000	1.295000
8.037000	27.951000	1.334000
7.806000	22.473000	1.329000
7.778000	27.924000	1.332000
7.855000	12.009000	2.295000
7.798000	27.604000	1.277000
7.924000	12.670000	1.004000
7.811000	27.309999	2.051000
7.894000	12.209000	1.069000
8.418000	11.565000	1.684000
7.600000	12.539000	1.427000
7.794000	14.992000	1.334000
8.645000	12.599000	1.840000
8.217000	12.784000	1.101000
7.658000	13.433000	0.915000
8.077000	15.740000	1.508000
7.666000	12.161000	1.042000
7.748000	12.759000	1.015000
8.390000	12.807000	1.360000
8.073000	16.158001	1.336000
7.790000	27.414000	1.362000
7.802000	27.483999	1.274000
8.017000	12.993000	1.324000
8.045000	27.569000	1.278000
8.046000	11.975000	1.085000
7.806000	28.172001	1.347000
8.274000	13.399000	1.548000
8.780000	12.825000	1.062000
8.953000	15.020000	1.266000
8.885000	16.914000	1.276000
8.839000	27.947001	1.349000
8.896000	27.434000	1.290000
8.870000	28.032000	1.367000
8.918000	28.003000	1.285000
9.347000	12.075000	1.086000
8.768000	13.011000	1.078000
8.748000	13.868000	1.033000
8.737000	12.900000	1.074000
8.555000	12.505000	1.134000
8.313000	26.688000	1.328000
7.745000	11.055000	1.413000
7.853000	12.938000	1.397000
7.364000	27.896999	1.333000
7.289000	11.751000	1.095000
7.360000	27.969000	1.358000
7.201000	11.329000	1.197000
7.340000	27.538000	1.407000
7.315000	11.710000	1.101000
7.288000	12.704000	1.065000
25.263000	15.506000	2.749000
27.136999	11.951000	2.635000
28.917000	14.831000	2.732000
25.570999	17.959999	10.970000
6.003000	12.336000	1.100000
6.021000	27.653015	1.450000
7.372000	14.311000	1.173000
8.599000	11.262000	1.248000
6.906000	11.928000	0.911000
6.627000	27.507999	1.263000
6.599000	11.578000	1.104000
6.662000	27.507999	1.281000
6.674000	13.864000	1.068000
6.641000	12.140000	1.105000
7.549000	15.323000	1.304000
6.817000	27.813999	1.282000
7.624000	12.403000	1.018000
8.552000	10.417000	1.179000
8.179000	11.836000	1.199000
7.692000	13.132000	1.046000
7.752000	14.158000	1.352000
7.628000	12.550000	1.062000
7.770000	27.539000	1.840000
7.748000	13.656000	1.107000
8.579000	27.641001	1.307000
8.791000	24.091999	1.154000
8.699000	26.337999	1.180000
7.593000	13.528000	1.066000
7.848000	12.547000	1.757000
8.948000	10.934000	1.255000
7.890000	27.837000	1.293000
8.060000	12.681000	1.264000
7.598000	28.257999	1.399000
7.404000	12.383000	1.072000
7.527000	25.332001	1.217000
7.409000	11.179000	1.078000
7.422000	11.773000	1.066000
7.537000	28.353001	1.313000
7.568000	28.389000	1.295000
7.793000	15.391000	1.016000
7.599000	14.481000	1.306000
7.767000	28.344000	1.308000
8.250000	28.420000	1.316000
7.712000	28.336000	1.312000
7.679000	12.115000	1.061000
7.644000	11.597000	1.062000
8.406000	27.392000	1.370000
8.401000	11.120000	1.131000
7.635010	28.191000	1.307000
7.747000	28.226000	1.316000
8.508000	28.106001	1.315000
8.360000	11.819000	1.264000
7.807000	12.794000	0.929000
8.815000	15.768000	1.242000
7.601000	27.922001	1.304000
7.672000	11.997000	1.101000
7.564000	12.896000	1.108000
7.702000	12.316000	0.922000
9.483000	11.733000	1.056000
9.356000	12.894000	0.881000
9.472000	26.790001	1.485000
9.805000	27.327000	1.401000
9.089000	27.891001	1.406000
9.145000	11.860000	1.083000
7.875000	12.566000	1.331000
9.445000	27.191999	1.354000
9.640000	27.066999	1.350000
7.808000	12.125000	0.912000
7.645000	12.886000	1.019000
7.668000	11.556000	1.035000
9.628000	11.583000	1.254000
7.619000	11.412000	1.076000
7.732000	27.459999	1.184000
7.799000	11.974000	1.007000
8.769000	15.298000	1.252000
8.200000	12.584000	1.272000
7.703000	14.836000	1.225000
7.769000	27.552999	1.344000
7.744000	27.617001	1.346000
7.616000	11.408000	0.895000
7.672974	12.681000	0.940000
7.770000	28.214001	1.273000
7.613000	11.625000	0.896000
7.666000	12.813000	1.049000
7.742000	28.288000	1.277000
7.684000	12.484000	1.017000
8.193000	28.212000	1.157000
7.812000	28.179001	1.724000
7.671000	11.365000	1.098000
7.671000	14.900000	1.747000
8.366000	12.942000	1.264000
7.577000	27.591000	1.294000
7.597000	12.108000	0.939000
7.578000	13.196000	1.039000
7.779000	27.823999	1.290000
8.026000	27.934999	1.301000
7.733000	27.922001	1.280000
7.878000	27.881001	1.271000
7.881000	27.860001	1.255000
7.540000	11.947000	1.048000
7.938000	27.832001	1.251000
7.856018	27.934999	1.281000
7.929000	27.875999	1.220000
7.593000	12.564000	1.038000
7.867000	27.839001	1.268000
7.766000	12.214000	0.932000
7.521000	13.082000	0.921000
8.273000	13.089000	0.940000
7.902000	27.965000	1.276000
7.880000	11.353000	1.015000
8.440000	11.987000	1.263000
7.546000	13.058000	0.934000
7.592000	27.812000	1.250000
7.532000	24.722000	1.289000
7.519000	12.952000	1.010000
7.558000	27.791000	1.341000
7.372000	12.232000	0.967000
7.373000	12.207000	1.022000
7.342000	25.606001	1.278000
7.116000	27.011999	1.372000
5.582000	11.225000	1.581000
5.618000	27.354000	2.266000
4.923000	12.577000	1.826000
5.191000	12.134000	1.216000
4.914000	12.530000	1.014000
4.661000	11.888000	0.935000
4.664000	11.825000	0.949000
4.651000	13.456000	1.047000
4.854000	28.344000	1.345000
4.709000	11.631000	1.035000
5.528000	28.174000	1.294000
5.044000	14.926000	1.305000
4.974000	27.688000	1.732000
5.626000	27.950012	1.272000
6.762000	11.695000	0.980000
7.173000	11.646000	1.265000
7.308000	14.083000	1.167000
7.200000	12.966000	1.041000
7.100000	13.902000	1.039000
7.397000	27.424999	1.612000
7.266000	27.409000	1.311000
7.269000	13.143000	1.029000
7.194000	13.920000	1.007000
7.185000	14.272000	1.062000
7.356000	28.231001	1.301000
7.525000	27.695999	1.372000
7.658000	13.458000	1.008000
7.569000	28.198000	1.309000
7.522000	11.956000	1.046000
7.477000	12.602000	1.001000
7.828000	24.849001	1.334000
7.713000	12.964000	0.944000
7.889000	27.405001	1.566000
7.591000	27.465000	2.292000
7.455000	26.813000	1.203000
7.183000	27.452000	1.317000
6.693000	27.388000	1.593000
6.631000	27.367001	1.350000
6.797000	11.979000	1.065000
6.612000	27.132000	1.316000
6.663000	26.246000	1.267000
6.684000	27.618000	1.476000
6.959000	27.205999	1.396000
6.702000	27.273001	1.388000
6.499000	12.134000	0.995000
7.201000	12.350000	1.021000
6.496000	11.797000	1.031000
6.512000	12.534000	0.938000
6.559000	12.202000	1.094000
6.599000	12.906000	0.950000
6.846000	25.820000	1.348000
6.578000	12.239000	0.903000
7.280000	12.545000	1.208000
6.892000	12.266000	0.985000
6.499000	11.625000	0.955000
6.552000	12.193000	0.914000
6.645000	27.381001	1.316000
6.628000	26.243999	1.247000
6.632000	27.400000	1.354000
6.621000	16.523001	1.299000
6.509000	12.158000	1.050000
6.524000	12.513000	0.955000
6.663000	14.930000	1.351000
6.575000	28.195999	1.351000
7.407000	28.243000	1.106000
7.553000	28.290001	1.264000
6.843994	11.107000	1.174000
6.028000	12.771000	1.090000
6.033000	12.957000	1.053000
6.058000	28.035000	1.319000
5.821000	12.362000	1.101000
5.803000	12.488000	1.033000
5.811000	13.032000	0.929000
5.940000	28.077999	1.324000
5.852000	11.190000	1.039000
6.272000	27.538000	1.482000
5.576000	27.997000	1.293000
5.660000	27.617001	1.474000
4.940000	27.552000	1.421000
4.767000	14.628000	1.521000
4.895000	28.125999	1.346000
4.741000	11.925000	0.948000
4.877000	27.749001	1.332000
4.898000	28.039000	1.591000
4.862000	14.578000	1.540000
4.843000	12.738000	1.053000
5.573000	27.955000	1.522000
7.024000	27.982000	1.270000
7.071000	12.203000	1.117000
7.116000	12.981000	1.052000
7.994000	27.891001	1.301000
7.143000	11.881000	1.035000
7.386000	11.536000	1.207000
7.048000	12.516000	1.031000
7.029000	12.860000	1.075000
7.171000	27.985001	1.334000
7.237000	12.043000	1.071000
7.137000	12.620000	1.024000
7.046000	12.633000	0.998000
7.768000	11.880000	1.035000
7.645000	11.508000	1.054000
7.062000	12.223000	1.026000
7.205000	15.567000	1.346000
7.152000	12.436000	1.029000
7.594000	28.014999	1.531000
7.592000	27.948000	1.313000
7.345000	12.311000	0.964000
7.447000	13.134000	1.016000
7.496000	28.035999	1.304000
7.663000	11.870000	1.045000
7.206000	12.479000	1.022000
7.690000	11.629000	1.101000
7.424000	12.670000	1.036000
7.342000	13.126000	0.953000
7.374000	13.949000	1.012000
7.353000	12.592000	0.971000
7.505000	12.618000	1.019000
7.923000	27.768999	1.542000
7.758000	28.059999	1.303000
7.095000	27.987000	1.362000
7.101000	27.920000	1.304000
6.949000	12.598000	1.020000
7.704000	27.862000	1.804000
7.083000	28.077000	1.379000
7.157000	12.369000	1.020000
8.372000	27.764999	1.237000
8.099000	27.862000	1.324000
7.999000	27.945000	1.305000
7.121000	12.772000	0.976000
7.307000	12.051000	0.962000
7.314000	20.650999	1.303000
7.133000	28.098000	1.376000
7.282000	27.664000	1.318000
7.192000	12.211000	0.913000
7.385000	27.818001	1.307000
7.270000	28.006001	1.298000
7.062000	12.335000	1.107000
7.411000	13.391000	1.021000
7.786000	27.677000	1.388000
7.474000	12.943000	1.186000
7.763000	14.932000	5.292000
7.488000	12.939026	1.078000
7.957000	12.912000	1.143000
7.591000	12.759000	1.154000
8.526000	11.617000	0.957000
8.048000	11.321000	1.125000
7.626000	12.704000	1.002000
7.613000	12.148000	1.007000
7.989000	13.238000	0.927000
8.060000	27.746000	1.226000
7.720000	28.288000	1.549000
7.594000	12.397000	1.062000
7.341000	12.616028	1.061000
7.211000	28.188000	1.331000
7.603000	12.192000	1.033000
7.314000	11.317000	0.971000
8.304000	11.921000	1.098000
7.654000	12.712000	1.136000
7.226000	12.820000	0.952000
7.364000	27.884001	1.395000
7.330000	12.056000	1.025000
7.560000	27.975000	1.316000
7.441000	12.244000	1.038000
6.649000	11.434000	0.989990
5.515000	11.906000	1.557000
5.663000	15.535000	1.502000
5.611000	27.797001	1.422000
5.225000	12.043000	1.273000
5.366000	11.536000	1.021000
5.300000	12.793000	1.043000
6.720000	12.862000	1.149000
6.942000	14.335000	1.330000
7.089000	12.797000	1.004000
6.980000	12.960000	1.022000
7.338000	11.854000	1.152000
7.418000	13.730000	1.073000
7.518000	23.933001	1.317000
7.505000	27.982000	1.304000
7.255000	12.587000	0.986000
7.276000	26.319000	1.299000
7.063000	13.068000	0.972000
6.821000	27.913000	1.556000
6.558000	27.899000	1.555000
6.528000	27.902000	1.527000
6.423000	27.916000	1.546000
6.432000	27.833000	1.585000
6.272000	27.844000	1.334000
7.164000	27.910999	1.362000
7.553000	27.611000	1.188000
7.949000	12.711000	1.000000
7.994000	27.923000	1.368000
8.188000	28.041000	1.305000
8.095000	27.702000	1.377000
7.775000	13.027000	1.023000
7.851000	12.861000	1.015000
8.355000	27.778999	1.328000
8.351000	12.088000	1.020000
7.874000	27.360001	1.308000
7.874000	27.955000	1.595000
7.835000	12.673000	1.035000
7.770000	28.101000	1.302000
7.968000	12.038000	0.966000
8.182000	11.796000	1.203000
7.308000	13.703000	1.074000
7.571000	25.511999	1.321000
7.563000	27.974001	1.301000
7.397000	12.407000	0.976000
7.390000	27.900000	1.363000
7.433000	12.305000	0.985000
7.345000	12.712000	1.035000
7.370000	12.677000	1.024000
7.511000	12.750000	0.983000
7.128000	11.631000	1.125000
7.263000	27.934000	1.297000
7.298000	12.456000	1.039000
7.911000	24.384001	1.389000
7.634000	13.258000	1.015000
7.508000	13.032000	1.029000
7.647000	27.912001	1.311000
7.865000	27.861000	1.386000
7.507000	12.583000	1.028000
7.647000	27.875999	1.362000
7.865000	27.945000	1.288000
8.023000	27.827999	1.410000
7.937000	27.848000	1.343000
7.964000	27.837000	1.590000
7.868000	28.021999	1.292000
7.692000	12.780000	1.037000
7.867000	27.622000	1.319000
7.790000	12.300000	0.944000
8.416000	27.952999	1.314000
7.769000	27.913000	1.296000
7.761000	27.850000	1.347000
7.498000	27.011999	1.197000
7.766000	27.711000	1.628000
7.703000	27.784000	1.334000
7.831000	12.118000	0.991000
8.104000	15.337000	1.313000
7.575000	12.466000	1.058000
8.213000	11.488000	0.971000
8.116000	27.570999	1.453000
8.373000	14.941000	1.341000
7.691000	28.245001	1.316000
7.555000	12.361000	1.065000
7.582000	12.699000	1.013000
7.295000	12.781000	0.994000
7.259000	13.698000	1.032000
7.110000	12.564000	1.028000
6.837000	12.529000	0.969000
8.175000	27.997000	1.319000
7.686000	27.974001	1.305000
7.092000	12.772000	1.050000
7.811000	27.854000	1.540000
7.431000	27.421000	1.561000
7.130000	27.805000	1.610000
7.237000	28.111000	1.278000
7.352000	27.870001	1.253000
7.719000	27.917000	1.306000
7.542000	14.692000	1.021000
7.411000	12.520000	1.029000
8.432000	15.167000	1.598000
7.764000	27.368000	1.404000
7.232000	10.930000	1.079000
6.875000	25.304001	1.219000
7.491000	16.084000	1.075000
8.318000	14.523000	1.160000
7.666000	27.799999	1.291000
7.651000	12.410000	0.978000
7.734000	27.960022	1.367000
7.866000	28.481001	1.300000
7.638000	12.459000	0.964000
7.931000	28.170000	1.322000
7.756000	28.207001	1.321000
7.648000	11.259000	0.951000
7.434000	28.090000	1.289000
7.589000	11.785000	0.959000
7.596000	27.933001	1.325000
7.559000	12.010000	1.030000
7.577000	12.825000	1.485000
7.776000	11.478000	1.146000
7.789000	12.646000	1.120000
7.637000	28.128000	1.291000
7.850000	27.676001	1.424000
7.563000	15.386000	1.317000
8.277000	14.232000	1.592000
7.481018	28.236000	1.293000
8.071000	27.693001	1.390000
7.490000	28.073999	1.306000
7.356000	14.545000	1.080000
8.305000	27.961000	1.516000
7.346000	14.067000	1.256000
7.470000	27.478001	1.623000
7.480000	24.684999	1.199000
7.198975	12.167000	1.138000
7.382000	14.412000	1.087000
7.286000	14.931000	1.046000
7.335000	12.928000	1.034000
7.522000	27.417999	1.452000
7.413000	12.897000	1.032000
7.358000	12.304000	1.040000
7.305000	12.501000	1.065000
7.455000	12.879000	1.050000
8.117000	13.012000	1.020000
8.853000	11.727000	2.044000
8.465000	15.893000	1.315000
8.615000	26.712999	1.171000
8.278000	12.782000	1.041000
8.266000	12.476000	1.099000
8.253000	12.655000	0.999000
8.893000	12.556000	1.032000
8.842000	14.023000	1.055000
8.537000	12.426000	0.976000
8.474000	12.663000	1.678000
8.666000	14.681000	1.423000
8.179000	12.729000	0.974000
8.720000	27.669001	1.454000
8.444000	12.914000	1.020000
8.253000	14.248000	1.048000
8.266000	27.944000	1.277000
8.379000	27.573000	1.328000
8.174000	11.538000	1.040000
8.393000	27.822001	1.335000
8.364000	12.207000	1.056000
8.520020	27.215000	1.571000
8.565000	27.719000	1.335000
8.386000	14.460000	1.052000
8.519000	27.763000	1.548000
8.380000	13.348000	1.048000
8.473000	27.475000	1.349000
9.097000	14.351000	1.320000
8.816000	15.847000	1.024000
8.953000	26.962999	1.324000
8.831000	12.975000	1.009000
8.829000	12.585000	0.977000
8.945000	12.581000	1.010000
8.935000	13.584000	1.071000
8.746000	13.202000	1.169000
8.678000	11.731000	0.989000
10.110000	15.315000	1.112000
8.986000	27.802000	1.343000
8.834000	14.132000	1.059000
10.195000	16.108000	1.667000
9.876000	28.089001	1.385000
9.100000	27.525000	1.280000
9.531000	27.266001	1.500000
9.495000	27.466999	1.469000
8.834000	11.595000	1.079000
8.871000	27.732000	1.506000
8.310000	27.499001	1.341000
8.605000	13.284000	1.108000
9.567000	15.408000	1.329000
8.748000	12.925000	1.080000
8.980000	13.855000	1.063000
8.857000	27.073999	1.475000
8.762000	24.801001	1.130000
9.981000	12.160000	1.095000
9.864000	13.634000	1.123000
10.175000	27.514000	1.479000
10.031000	27.615000	1.394000
10.568000	26.368999	1.318000
10.731000	26.561001	1.311000
10.178000	12.473000	1.069000
9.397000	15.130000	1.429000
9.700000	28.298000	1.291000
9.468000	14.965000	1.476000
9.858000	13.349000	1.728000
9.369000	13.875000	1.059000
9.503000	13.519000	1.076000
9.534000	27.757999	1.339000
9.390000	12.217000	1.075000
9.235000	13.614000	1.065000
8.901000	27.978001	1.349000
8.999000	12.143000	1.031000
8.746000	12.486000	1.087000
9.454000	28.152000	1.322000
9.319000	12.187000	1.436000
9.366000	27.903999	1.546000
9.568000	28.434000	1.301000
9.884000	14.987000	1.275000
9.213000	12.611000	1.216000
8.230000	12.269000	1.128000
9.504000	12.969000	1.134000
8.648000	13.588000	1.064000
28.853001	12.586000	2.303000
34.077000	27.058001	2.761000
30.805000	15.045000	8.691000
7.624000	27.542000	1.346000
7.244000	12.440000	1.036000
8.207000	27.805000	1.312000
7.340000	26.915001	1.320000
7.839000	16.011999	1.832000
7.518000	27.761000	1.315000
7.695000	26.792000	1.306000
8.107000	12.401000	1.070000
7.724000	27.670000	1.304000
7.687000	16.291000	1.570000
7.749000	27.961000	1.297000
7.584000	16.115000	1.094000
7.749000	15.183000	1.275000
8.229000	16.614000	1.078000
8.864000	26.825001	1.325000
8.238000	26.309000	1.195000
8.031000	17.360001	1.117000
8.385000	25.083000	1.218000
8.186000	27.872000	1.334000
8.776000	20.698000	1.368000
8.200000	27.906000	1.326000
7.855000	13.051000	1.076000
7.953000	12.211000	1.130000
8.197000	27.929001	1.336000
8.376000	21.683001	1.055000
8.888000	12.838000	1.034000
8.598000	12.679000	1.051000
9.985000	12.944000	1.598000
9.714000	27.907000	1.306000
9.358000	27.927999	1.338000
8.422000	12.619000	1.111000
8.969000	27.917000	1.881000
9.616000	11.865000	0.980000
8.553000	13.381000	0.932000
8.827000	12.318000	1.261000
8.617000	19.711000	1.338000
8.701000	27.150000	1.271000
8.179000	12.088000	1.098000
8.379000	27.945000	1.319000
8.413000	27.990000	1.322000
8.279000	28.243000	1.329000
8.084000	12.197000	1.075000
8.244000	27.007999	1.354000
8.234000	14.823000	1.306000
8.144000	11.419006	1.097000
8.289000	28.410000	1.344000
8.079000	11.533000	0.914000
8.281000	27.611000	1.339000
9.071000	11.876000	1.114000
8.609000	27.646000	1.339000
8.537000	12.319000	1.103000
8.725000	11.406000	1.223000
8.154000	12.120000	1.091000
8.226000	13.100000	1.049000
8.183000	12.670000	1.069000
8.163000	12.875000	1.057000
8.329000	27.750999	1.324000
8.253000	28.436001	1.312000
8.401000	28.458000	1.308000
8.324000	28.386000	1.346000
8.045000	13.869000	0.912000
7.458000	12.910000	1.153000
7.235000	13.272000	1.084000
7.338000	28.370001	1.311000
7.312000	28.363001	1.299000
7.316000	26.919001	1.252000
7.374000	11.455000	1.137000
7.245000	13.056000	1.087000
7.206000	12.593000	1.080000
7.261000	13.125000	1.075000
6.894000	12.528000	1.081000
7.840000	11.289000	1.134000
7.275000	13.066000	1.214000
6.917000	13.074000	1.102000
6.962000	11.321000	1.069000
6.950989	11.518000	1.077000
7.103000	14.175000	1.030000
7.856000	15.885000	1.594000
7.193000	27.298000	1.286000
7.500000	24.062000	1.892000
6.891000	24.212000	1.242000
6.232000	11.442000	1.123000
6.519000	27.747999	1.443000
6.591000	27.122000	1.512000
6.453000	10.714000	1.708000
5.886000	13.195000	1.105000
6.039000	27.629000	1.290000
6.444000	11.935000	1.059000
7.239000	27.504999	1.272000
6.867000	12.289000	1.052000
5.591000	27.110001	1.331000
5.485000	27.759001	1.295000
6.300000	26.933001	1.314000
5.348000	12.309000	1.094000
5.457000	27.167000	1.327000
5.398000	11.890000	1.223000
6.411000	12.468000	1.718000
6.044000	12.352000	1.373000
5.786000	11.879000	1.081000
5.510000	12.073000	1.068000
5.277000	27.118999	1.343000
5.041000	27.108000	1.322000
4.876000	27.396000	1.327000
4.799000	14.900000	1.269000
4.631000	27.663000	1.317000
4.413000	11.683000	1.090000
4.370000	27.007000	1.322000
4.211000	12.228000	1.085000
4.855000	12.155000	1.058000
4.238000	12.285000	1.046000
5.217000	28.181000	1.330000
5.883000	12.546000	1.376000
6.698000	27.632000	1.301000
6.822000	11.783000	1.105000
7.040000	12.344000	1.088000
6.444000	12.367000	1.087000
6.611000	27.652000	1.349000
6.596000	12.111000	1.738000
7.475000	12.441000	1.745000
7.087000	11.997000	0.895000
6.870000	17.337000	1.936000
7.006000	21.961000	1.332000
7.743000	27.968000	1.360000
6.627000	12.147000	1.059000
6.434000	12.722000	1.023000
6.396000	12.611000	1.042000
6.763000	12.260000	1.078000
6.593000	12.331000	1.896000
8.522000	27.677000	1.352000
7.034000	27.403992	1.352000
7.452000	12.318000	1.088000
7.069000	12.595000	1.185000
7.056000	21.121000	1.349000
7.690000	22.841999	1.339000
6.966000	27.266001	1.326000
7.017000	15.283000	1.303000
6.819000	12.677000	1.088000
6.991000	26.997999	1.306000
6.975000	26.565001	1.348000
7.420000	26.341000	1.338000
7.595000	28.500000	1.349000
7.291000	11.716000	1.122000
8.358000	27.757000	1.351000
8.258000	11.805000	1.303000
8.000000	21.525000	1.334000
7.744000	28.434999	1.326000
7.798000	12.246000	1.126000
8.163000	27.530001	1.339000
8.387000	15.212000	1.030000
8.141000	27.415001	1.336000
8.327000	13.247000	0.944000
8.232000	14.988000	1.283000
8.001000	12.983000	1.090000
8.054000	13.079000	1.086000
8.215000	27.622000	1.323000
8.385000	11.000000	1.067000
8.719000	14.875000	1.360000
8.415000	12.889000	1.219000
8.353000	12.403000	1.134000
8.952000	27.660999	1.330000
8.164000	27.606995	1.350000
8.041000	11.619000	1.091000
8.047000	13.284000	1.097000
8.097000	13.233000	1.566000
8.039000	11.757000	1.095000
8.235000	13.070000	1.084000
9.000000	12.598000	1.172000
8.089000	11.795000	1.405000
7.799000	11.315000	1.285000
7.934000	20.789000	1.328000
8.060000	13.225000	0.997000
8.268000	27.950012	1.308000
7.913000	27.903999	1.323000
8.229000	13.056000	1.224000
8.319000	14.376000	1.170000
8.406000	14.622000	1.406000
7.747000	13.063000	1.082000
7.745000	12.873000	1.076000
7.934000	27.938999	1.341000
7.802000	13.106000	1.114000
8.657000	15.295000	1.331000
7.960000	14.123000	1.351000
7.757000	13.894000	1.040000
8.860000	14.446000	1.670000
7.926000	27.886999	1.332000
7.881000	27.743000	1.327000
8.286000	11.605000	1.134000
7.796000	13.428000	1.079000
8.329000	24.407000	1.495000
7.839000	11.629000	1.076000
7.928000	27.898001	1.328000
7.906000	12.421997	1.038000
7.945000	14.155000	1.282000
7.919000	26.990999	1.336000
8.315000	27.987000	1.306000
7.911000	27.594000	1.275000
7.913000	27.521000	1.336000
8.317000	14.383000	1.375000
7.891000	15.005000	1.471000
7.854000	21.666000	1.454000
7.907000	11.968000	1.066000
7.935000	27.476013	1.353000
7.829000	27.129000	1.418000
7.796000	28.356001	1.444000
7.666000	12.156000	1.077000
7.853000	13.453000	1.036000
7.788000	27.579000	1.421000
7.717000	24.552999	1.422000
7.686000	27.702000	1.446000
7.399000	12.778000	1.046000
7.457000	27.319000	1.423000
7.304000	27.377001	1.431000
7.276000	16.417000	1.426000
7.367000	27.813999	1.427000
7.718000	12.028000	1.107000
7.623000	12.050000	1.259000
7.744000	15.684000	1.170000
7.379000	13.200000	1.203000
7.196000	13.119000	1.067000
7.036000	12.630000	1.084000
6.963000	12.834000	1.110000
6.960022	12.845000	1.103000
7.140000	27.427000	1.341000
7.279000	19.621000	1.347000
7.390000	12.890000	1.035000
7.103000	15.035000	1.039000
7.133000	12.874000	1.086000
7.254000	27.124001	1.342000
8.534000	28.125999	1.334000
7.225000	12.874000	0.913000
6.928000	12.289000	1.079000
6.937000	11.877991	1.095000
6.912000	16.122000	1.336000
7.215000	26.848000	1.325000
7.017000	26.874001	1.370000
7.574000	26.413000	1.788000
7.016000	11.662000	1.071000
7.142000	28.443001	1.366000
7.177000	28.395000	1.334000
7.384000	12.243000	1.086000
8.188000	27.958000	1.426000
7.719000	13.625000	1.675000
7.536000	13.347000	1.191000
7.045000	15.506000	1.278000
5.958000	28.396000	1.327000
5.511000	14.352000	0.945000
5.734000	14.510000	1.322000
